1,date_ymd,time_h:m:s,feeding_time,group_size,group,access_focal,location_focal,condition,cl_distance,cl_height,cp_distance,cp_height,du_distance,du_height,fg_distance,fg_height,fy_distance,fy_height,iz_distance,iz_height,ma_distance,ma_height,me_distance,me_height,pa_distance,pa_height,pe_distance,pe_height,po_distance,po_height,pp_distance,pp_height,rk_distance,rk_height,tr_distance,tr_height,observer_id
1,08/05/2016, 15:16:08,0,3,1,satellite,satellite,satellite, ,,,,,,8,med,13,low,,,,,,,focal,med,,,,,,,,,,,916
1,08/05/2016, 15:23:12,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,13,med,separate_enclosure,med,focal,low,1231
1,08/05/2016, 15:26:08,0,3,1,satellite,satellite,satellite, ,,,,,,focal,low,2,low,,,,,,,10,med,,,,,,,,,,,916
1,08/05/2016, 15:33:12,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,13,low,separate_enclosure,med,focal,med,separate_enclosure,med,1231
1,08/05/2016, 15:36:08,0,3,1,satellite,satellite,satellite, ,,,,,,6,ground,focal,low,,,,,,,3,med,,,,,,,,,,,916
1,08/05/2016, 15:46:08,0,3,1,satellite,satellite,satellite, ,,,,,,7,low,10,low,,,,,,,focal,med,,,,,,,,,,,916
1,08/05/2016, 15:56:08,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,4,med,,,,,,,7,med,,,,,,,,,,,916
1,08/05/2016, 16:16:08,1,3,1,satellite,satellite,satellite, ,,,,,,5,low,focal,low,,,,,,,8,med,,,,,,,,,,,916
1,08/05/2016, 16:26:08,1,3,1,satellite,satellite,satellite, ,,,,,,6,med,7,low,,,,,,,focal,low,,,,,,,,,,,916
1,08/05/2016, 16:36:08,2,3,1,satellite,satellite,satellite, ,,,,,,focal,med,2,med,,,,,,,2,med,,,,,,,,,,,916
1,08/05/2016, 16:46:08,2,3,1,satellite,satellite,satellite, ,,,,,,5,med,focal,low,,,,,,,8,med,,,,,,,,,,,916
1,08/05/2016, 16:56:08,2,3,1,satellite,satellite,satellite, ,,,,,,2,med,5,ground,,,,,,,focal,med,,,,,,,,,,,916
1,08/06/2016, 05:57:09,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,6,low,,,,,,,,,,,,,,,,,916
1,08/06/2016, 06:07:09,0,2,4,satellite,satellite,satellite, ,,1,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/06/2016, 06:17:09,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,11,med,,,,,,,,,,,,,,,,,916
1,08/06/2016, 06:27:09,0,2,4,satellite,satellite,satellite, ,,11,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/06/2016, 06:37:09,1,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,2,med,,,,,,,,,,,,,,,,,916
1,08/06/2016, 06:47:09,1,2,4,satellite,satellite,satellite, ,,6,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/06/2016, 06:57:09,1,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,10,med,,,,,,,,,,,,,,,,,916
1,08/06/2016, 07:07:09,2,2,4,satellite,satellite,satellite, ,,11,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/06/2016, 07:17:09,2,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,8,med,,,,,,,,,,,,,,,,,916
1,08/06/2016, 07:27:09,2,2,4,satellite,satellite,satellite, ,,4,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/06/2016, 08:31:00,0,5,2,satellite,satellite,satellite,9,med,,,5,med,,,,,,,7,low,focal,med,,,7,med,,,,,,,,,1231
1,08/06/2016, 08:41:00,0,5,2,satellite,satellite,satellite,5,med,,,10,med,,,,,,,focal,low,3,med,,,11,med,,,,,,,,,1231
1,08/06/2016, 08:51:00,0,5,2,satellite,satellite,satellite,focal,med,,,10,med,,,,,,,5,low,5,low,,,7,med,,,,,,,,,1231
1,08/06/2016, 09:01:00,0,5,2,satellite,satellite,satellite,13,med,,,focal,med,,,,,,,11,med,5,med,,,3,med,,,,,,,,,1231
1,08/06/2016, 09:11:00,0,5,2,satellite,satellite,satellite,14,low,,,5,med,,,,,,,7,med,13,med,,,focal,med,,,,,,,,,1231
1,08/06/2016, 09:21:00,0,5,2,satellite,satellite,satellite,5,med,,,13,med,,,,,,,8,low,focal,med,,,11,med,,,,,,,,,1231
1,08/06/2016, 09:31:00,0,5,2,satellite,satellite,satellite,5,med,,,12,med,,,,,,,focal,med,0,med,,,1,med,,,,,,,,,1231
1,08/06/2016, 09:41:00,0,5,2,satellite,satellite,satellite,focal,med,,,5,med,,,,,,,5,med,8,med,,,11,low,,,,,,,,,1231
1,08/06/2016, 09:51:00,0,5,2,satellite,satellite,satellite,8,med,,,focal,low,,,,,,,14,med,8,med,,,12,med,,,,,,,,,1231
1,08/06/2016, 10:01:00,1,5,2,satellite,satellite,satellite,8,med,,,10,low,,,,,,,5,low,6,med,,,focal,med,,,,,,,,,1231
1,08/06/2016, 10:11:00,1,5,2,satellite,satellite,satellite,5,low,,,8,med,,,,,,,10,med,focal,med,,,6,low,,,,,,,,,1231
1,08/06/2016, 10:21:00,1,5,2,satellite,satellite,satellite,5,med,,,7,low,,,,,,,focal,low,8,low,,,10,low,,,,,,,,,1231
1,08/06/2016, 13:50:28,0,3,1,multiple,center,cbc, ,,,,,,focal,low,1,low,,,,,,,8,low,,,,,,,,,,,916
1,08/06/2016, 14:00:28,1,3,1,multiple,center,cbc, ,,,,,,0,med,focal,med,,,,,,,9,low,,,,,,,,,,,916
1,08/06/2016, 14:05:46,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,ground,7,med,8,med,6,med,1231
1,08/06/2016, 14:10:28,1,3,1,multiple,center,cbc, ,,,,,,9,med,9,med,,,,,,,focal,low,,,,,,,,,,,916
1,08/06/2016, 14:15:46,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,10,ground,focal,med,5,med,8,med,1231
1,08/06/2016, 14:20:28,1,3,1,multiple,center,cbc, ,,,,,,focal,med,0,med,,,,,,,9,low,,,,,,,,,,,916
1,08/06/2016, 14:25:46,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,9,ground,6,med,focal,low,8,med,1231
1,08/06/2016, 14:30:28,2,3,1,multiple,center,cbc, ,,,,,,3,med,focal,low,,,,,,,10,low,,,,,,,,,,,916
1,08/06/2016, 14:35:46,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,8,low,7,low,13,med,focal,med,1231
1,08/06/2016, 14:40:28,2,3,1,center,center,center, ,,,,,,8,med,10,low,,,,,,,focal,low,,,,,,,,,,,916
1,08/06/2016, 14:45:46,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,3,low,6,med,11,med,1231
1,08/06/2016, 14:50:28,2,3,1,center,center,center, ,,,,,,focal,med,2,med,,,,,,,13,med,,,,,,,,,,,916
1,08/06/2016, 14:55:46,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,5,ground,focal,med,6,med,3,med,1231
1,08/06/2016, 15:00:28,0,3,1,center,center,center, ,,,,,,2,med,focal,med,,,,,,,8,low,,,,,,,,,,,916
1,08/06/2016, 15:05:46,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,8,ground,3,med,focal,med,5,med,1231
1,08/06/2016, 15:10:28,0,3,1,center,center,center, ,,,,,,13,med,11,high,,,,,,,focal,low,,,,,,,,,,,916
1,08/06/2016, 15:15:46,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,5,ground,3,med,10,med,focal,med,1231
1,08/06/2016, 15:20:28,0,3,1,center,center,center, ,,,,,,focal,med,6,high,,,,,,,4,low,,,,,,,,,,,916
1,08/06/2016, 15:25:46,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,ground,4,med,6,med,11,med,1231
1,08/06/2016, 15:30:28,0,3,1,center,center,center, ,,,,,,0,high,focal,high,,,,,,,8,low,,,,,,,,,,,916
1,08/06/2016, 15:35:46,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,6,ground,focal,med,5,med,5,med,1231
1,08/06/2016, 15:40:28,0,3,1,center,center,center, ,,,,,,9,med,11,med,,,,,,,focal,med,,,,,,,,,,,916
1,08/06/2016, 15:45:46,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,4,ground,6,med,focal,med,6,med,1231
1,08/06/2016, 15:50:28,0,3,1,center,center,center, ,,,,,,focal,high,3,high,,,,,,,5,high,,,,,,,,,,,916
1,08/06/2016, 15:55:46,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,8,med,12,med,15,med,focal,low,1231
1,08/07/2016, 05:56:49,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,5,med,4,med,7,med,focal,med,1231
1,08/07/2016, 06:06:49,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,10,low,8,low,focal,med,7,med,1231
1,08/07/2016, 06:16:49,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,10,low,focal,med,5,med,0,med,1231
1,08/07/2016, 06:26:49,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,15,med,13,low,15,med,1231
1,08/07/2016, 06:36:49,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,12,low,1,med,3,med,focal,med,1231
1,08/07/2016, 06:46:49,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,14,low,2,med,focal,med,2,med,1231
1,08/07/2016, 06:56:49,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,14,low,focal,med,2,med,4,med,1231
1,08/07/2016, 07:06:49,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,6,med,6,med,9,med,1231
1,08/07/2016, 07:16:49,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,7,med,2,low,5,med,focal,low,1231
1,08/07/2016, 07:26:49,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,2,med,12,low,focal,med,4,med,1231
1,08/07/2016, 07:36:49,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,8,low,focal,med,6,med,4,med,1231
1,08/07/2016, 07:46:49,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,7,med,9,med,4,med,1231
1,08/07/2016, 09:07:04,0,3,1,multiple,center,cbc, ,,,,,,focal,med,7,med,,,,,,,separate_enclosure,low,,,,,,,,,,,916
1,08/07/2016, 09:17:04,0,3,1,multiple,center,cbc, ,,,,,,5,med,focal,med,,,,,,,6,med,,,,,,,,,,,916
1,08/07/2016, 09:27:04,0,3,1,multiple,center,cbc, ,,,,,,9,med,9,med,,,,,,,focal,low,,,,,,,,,,,916
1,08/07/2016, 09:37:04,0,3,1,multiple,center,cbc, ,,,,,,focal,low,2,ground,,,,,,,5,low,,,,,,,,,,,916
1,08/07/2016, 09:47:04,0,3,1,multiple,center,cbc, ,,,,,,5,med,focal,med,,,,,,,7,med,,,,,,,,,,,916
1,08/07/2016, 09:57:04,0,3,1,multiple,center,cbc, ,,,,,,8,low,7,med,,,,,,,focal,med,,,,,,,,,,,916
1,08/07/2016, 10:07:04,1,3,1,multiple,center,cbc, ,,,,,,focal,med,separate_enclosure,med,,,,,,,2,low,,,,,,,,,,,916
1,08/07/2016, 10:17:04,1,3,1,multiple,center,cbc, ,,,,,,10,med,focal,med,,,,,,,not_visible,unknown,,,,,,,,,,,916
1,08/07/2016, 10:27:04,1,3,1,multiple,center,cbc, ,,,,,,4,high,4,high,,,,,,,focal,med,,,,,,,,,,,916
1,08/07/2016, 10:37:04,2,3,1,satellite,satellite,satellite, ,,,,,,focal,med,5,low,,,,,,,4,med,,,,,,,,,,,916
1,08/07/2016, 10:47:04,2,3,1,satellite,satellite,satellite, ,,,,,,6,low,focal,low,,,,,,,8,med,,,,,,,,,,,916
1,08/07/2016, 10:57:04,2,3,1,satellite,satellite,satellite, ,,,,,,7,low,5,low,,,,,,,focal,med,,,,,,,,,,,916
1,08/07/2016, 11:07:04,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,0,med,,,,,,,8,low,,,,,,,,,,,916
1,08/07/2016, 14:04:57,1,5,2,multiple,center,cbc,10,med,,,separate_enclosure,low,,,,,,,focal,high,separate_enclosure,med,,,6,med,,,,,,,,,1231
1,08/07/2016, 14:14:57,1,5,2,multiple,center,cbc,10,low,,,focal,center,,,,,,,14,low,separate_enclosure,med,,,7,med,,,,,,,,,1231
1,08/07/2016, 14:24:57,1,5,2,multiple,center,cbc,15,low,,,separate_enclosure,low,,,,,,,separate_enclosure,ground,separate_enclosure,med,,,focal,high,,,,,,,,,1231
1,08/07/2016, 14:34:57,2,5,2,multiple,center,cbc,focal,low,,,separate_enclosure,low,,,,,,,8,low,separate_enclosure,low,,,10," """"",,,,,,,,,1231
1,08/07/2016, 14:44:57,2,5,2,multiple,satellite,sbc,7,med,,,8,low,,,,,,,separate_enclosure,low,focal,low,,,separate_enclosure,med,,,,,,,,,1231
1,08/07/2016, 14:54:57,2,5,2,multiple,center,cbc,10,low,,,separate_enclosure,med,,,,,,,focal,low,15,med,,,13,high,,,,,,,,,1231
1,08/07/2016, 15:04:57,0,5,2,multiple,satellite,sbc,separate_enclosure,low,,,focal,low,,,,,,,separate_enclosure,high,separate_enclosure,med,,,separate_enclosure,high,,,,,,,,,1231
1,08/07/2016, 15:14:57,0,5,2,multiple,satellite,sbc,separate_enclosure,low,,,0,ground,,,,,,,0,ground,0,ground,,,focal,ground,,,,,,,,,1231
1,08/07/2016, 15:24:57,0,5,2,multiple,center,cbc,focal,low,,,separate_enclosure,low,,,,,,,10,high,separate_enclosure,med,,,15,med,,,,,,,,,1231
1,08/07/2016, 15:28:30,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,6,low,,,,,,,,,,,,,,,,,916
1,08/07/2016, 15:34:57,0,5,2,multiple,satellite,sbc,separate_enclosure,ground,,,14,low,,,,,,,separate_enclosure,med,focal,med,,,3,med,,,,,,,,,1231
1,08/07/2016, 15:38:30,0,2,4,satellite,satellite,satellite, ,,2,low,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
1,08/07/2016, 15:44:57,0,5,2,multiple,center,cbc,12,ground,,,separate_enclosure,low,,,,,,,focal,med,separate_enclosure,med,,,4,med,,,,,,,,,1231
1,08/07/2016, 15:48:30,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,5,low,,,,,,,,,,,,,,,,,916
1,08/07/2016, 15:54:57,0,5,2,multiple,center,cbc,4,low,,,focal,center,,,,,,,1,low,separate_enclosure,med,,,7,med,,,,,,,,,1231
1,08/07/2016, 15:58:30,0,2,4,satellite,satellite,satellite, ,,10,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/07/2016, 16:08:30,1,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,5,low,,,,,,,,,,,,,,,,,916
1,08/07/2016, 16:18:30,1,2,4,satellite,satellite,satellite, ,,9,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/07/2016, 16:28:30,1,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,8,low,,,,,,,,,,,,,,,,,916
1,08/07/2016, 16:38:30,2,2,4,satellite,satellite,satellite, ,,4,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/07/2016, 16:48:30,2,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,3,med,,,,,,,,,,,,,,,,,916
1,08/08/2016, 07:32:55,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,3,low,,,,,,,9,med,,,,,,,,,,,916
1,08/08/2016, 07:42:55,0,3,1,satellite,satellite,satellite, ,,,,,,5,med,focal,med,,,,,,,5,med,,,,,,,,,,,916
1,08/08/2016, 07:52:55,0,3,1,satellite,satellite,satellite, ,,,,,,2,med,5,med,,,,,,,focal,med,,,,,,,,,,,916
1,08/08/2016, 08:02:55,0,3,1,satellite,satellite,satellite, ,,,,,,focal,low,6,med,,,,,,,4,med,,,,,,,,,,,916
1,08/08/2016, 08:12:55,0,3,1,satellite,satellite,satellite, ,,,,,,5,med,focal,low,,,,,,,12,med,,,,,,,,,,,916
1,08/08/2016, 08:22:55,0,3,1,satellite,satellite,satellite, ,,,,,,5,med,6,low,,,,,,,focal,med,,,,,,,,,,,916
1,08/08/2016, 08:32:55,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,6,low,,,,,,,7,med,,,,,,,,,,,916
1,08/08/2016, 08:42:55,0,3,1,satellite,satellite,satellite, ,,,,,,3,low,focal,low,,,,,,,8,low,,,,,,,,,,,916
1,08/08/2016, 08:52:55,0,3,1,satellite,satellite,satellite, ,,,,,,2,med,3,med,,,,,,,focal,med,,,,,,,,,,,916
1,08/08/2016, 09:02:55,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,4,med,,,,,,,6,med,,,,,,,,,,,916
1,08/08/2016, 09:12:55,0,3,1,satellite,satellite,satellite, ,,,,,,7,med,focal,low,,,,,,,7,med,,,,,,,,,,,916
1,08/08/2016, 09:17:05,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,9,ground,2,med,2,med,focal,med,1231
1,08/08/2016, 09:27:05,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,7,med,6,med,focal,med,3,med,1231
1,08/08/2016, 09:37:05,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,med,3,med,6,med,0,med,1231
1,08/08/2016, 09:47:05,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,10,ground,focal,med,5,med,3,med,1231
1,08/08/2016, 09:57:05,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,8,ground,6,med,10,med,focal,med,1231
1,08/08/2016, 10:07:05,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,8,ground,5,med,focal,med,9,med,1231
1,08/08/2016, 10:17:05,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,ground,8,low,8,med,9,med,1231
1,08/08/2016, 10:27:05,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,6,ground,focal,low,8,med,15,med,1231
1,08/08/2016, 10:37:05,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,13,low,15,low,13,med,focal,med,1231
1,08/08/2016, 10:47:05,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,6,ground,5,low,focal,med,5,low,1231
1,08/08/2016, 10:57:05,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,10,med,14,med,15,med,1231
1,08/08/2016, 11:07:05,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,7,low,focal,med,10,med,8,low,1231
1,08/08/2016, 13:07:45,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,10,low,,,,,,,,,,,,,,,,,916
1,08/08/2016, 13:17:45,0,2,4,satellite,satellite,satellite, ,,0,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/08/2016, 13:27:45,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,12,med,,,,,,,,,,,,,,,,,916
1,08/08/2016, 13:37:45,0,2,4,satellite,satellite,satellite, ,,6,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/08/2016, 13:47:45,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,8,med,,,,,,,,,,,,,,,,,916
1,08/08/2016, 13:57:45,0,2,4,satellite,satellite,satellite, ,,12,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/08/2016, 14:07:45,1,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,6,med,,,,,,,,,,,,,,,,,916
1,08/08/2016, 14:17:45,1,2,4,satellite,satellite,satellite, ,,13,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/08/2016, 14:27:45,1,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,3,low,,,,,,,,,,,,,,,,,916
1,08/08/2016, 14:49:47,2,5,2,multiple,satellite,sbc,separate_enclosure,low,,,2,ground,,,,,,,2,ground,focal,ground,,,separate_enclosure,med,,,,,,,,,1231
1,08/08/2016, 14:59:47,2,5,2,multiple,center,cbc,focal,med,,,separate_enclosure,low,,,,,,,14,high,separate_enclosure,med,,,13,high,,,,,,,,,1231
1,08/08/2016, 15:09:47,0,5,2,multiple,center,cbc,15,low,,,separate_enclosure,ground,,,,,,,not_visible,unknown,not_visible,unknown,,,focal,high,,,,,,,,,1231
1,08/08/2016, 15:19:47,0,5,2,multiple,center,cbc,14,low,,,focal,center,,,,,,,not_visible,unknown,10,high,,,15,med,,,,,,,,,1231
1,08/08/2016, 15:29:47,0,5,2,multiple,center,cbc,12,low,,,separate_enclosure,low,,,,,,,focal,med,5,low,,,separate_enclosure,low,,,,,,,,,1231
1,08/08/2016, 15:39:47,0,5,2,multiple,center,cbc,9,low,,,separate_enclosure,ground,,,,,,,focal,low,separate_enclosure,med,,,separate_enclosure,med,,,,,,,,,1231
1,08/08/2016, 15:49:47,0,5,2,multiple,satellite,sbc,7,low,,,separate_enclosure,med,,,,,,,separate_enclosure,low,focal,med,,,separate_enclosure,high,,,,,,,,,1231
1,08/08/2016, 15:59:47,0,5,2,multiple,center,cbc,focal,low,,,15,high,,,,,,,10,low,separate_enclosure,low,,,13,high,,,,,,,,,1231
1,08/08/2016, 16:09:47,1,5,2,multiple,center,cbc,separate_enclosure,med,,,separate_enclosure,low,,,,,,,14,med,5,med,,,focal,high,,,,,,,,,1231
1,08/08/2016, 16:19:47,1,5,2,multiple,satellite,sbc,separate_enclosure,med,,,1,med,,,,,,,0,med,0,med,,,focal,med,,,,,,,,,1231
1,08/08/2016, 16:29:47,1,5,2,multiple,satellite,sbc,5,low,,,focal,low,,,,,,,separate_enclosure,low,6,low,,,separate_enclosure,med,,,,,,,,,1231
1,08/08/2016, 16:39:47,2,5,2,satellite,satellite,satellite,10,low,,,12,low,,,,,,,focal,med,5,med,,,12,low,,,,,,,,,1231
1,08/08/2016, 16:49:47,2,5,2,satellite,satellite,satellite,4,med,,,6,low,,,,,,,14,med,focal,med,,,6,med,,,,,,,,,1231
1,08/08/2016, 16:59:47,2,5,2,satellite,satellite,satellite,focal,ground,,,9,med,,,,,,,4,med,6,med,,,8,med,,,,,,,,,1231
1,08/09/2016, 05:56:27,0,3,1,satellite,satellite,satellite, ,,,,,,4,med,focal,low,,,,,,,5,med,,,,,,,,,,,1231
1,08/09/2016, 05:57:18,0,5,2,satellite,satellite,satellite,focal,med,,,10,med,,,,,,,10,low,11,med,,,12,med,,,,,,,,,916
1,08/09/2016, 06:06:27,0,3,1,satellite,satellite,satellite, ,,,,,,4,med,6,low,,,,,,,focal,med,,,,,,,,,,,1231
1,08/09/2016, 06:07:18,0,5,2,satellite,satellite,satellite,5,med,,,focal,low,,,,,,,8,med,7,low,,,2,med,,,,,,,,,916
1,08/09/2016, 06:17:18,0,5,2,satellite,satellite,satellite,3,med,,,8,low,,,,,,,focal,med,5,low,,,7,med,,,,,,,,,916
1,08/09/2016, 06:27:18,0,5,2,satellite,satellite,satellite,3,med,,,4,low,,,,,,,6,med,focal,med,,,10,med,,,,,,,,,916
1,08/09/2016, 06:37:18,1,5,2,satellite,satellite,satellite,8,low,,,6,low,,,,,,,8,low,5,med,,,focal,med,,,,,,,,,916
1,08/09/2016, 06:47:18,1,5,2,satellite,satellite,satellite,focal,low,,,5,med,,,,,,,6,low,4,med,,,6,med,,,,,,,,,916
1,08/09/2016, 06:57:18,1,5,2,satellite,satellite,satellite,6,med,,,focal,low,,,,,,,5,low,8,low,,,5,low,,,,,,,,,916
1,08/09/2016, 07:07:18,2,5,2,satellite,satellite,satellite,9,low,,,6,low,,,,,,,focal,med,4,med,,,7,med,,,,,,,,,916
1,08/09/2016, 07:17:18,2,5,2,satellite,satellite,satellite,4,med,,,7,low,,,,,,,4,ground,focal,low,,,3,med,,,,,,,,,916
1,08/09/2016, 07:27:18,2,5,2,satellite,satellite,satellite,2,med,,,2,low,,,,,,,2,low,6,med,,,focal,low,,,,,,,,,916
1,08/09/2016, 07:37:18,0,5,2,satellite,satellite,satellite,4,low,,,8,med,,,,,,,5,low,focal,med,,,8,ground,,,,,,,,,916
1,08/09/2016, 07:57:18,0,5,2,satellite,satellite,satellite,9,med,,,8,med,,,,,,,focal,low,3,low,,,5,med,,,,,,,,,916
1,08/09/2016, 08:47:14,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,1,med,,,,,,,,,,,,,,,,,1231
1,08/09/2016, 08:57:14,0,2,4,satellite,satellite,satellite, ,,1,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,08/09/2016, 09:07:14,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,6,med,,,,,,,,,,,,,,,,,1231
1,08/09/2016, 09:17:14,0,2,4,satellite,satellite,satellite, ,,3,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,08/09/2016, 09:27:14,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,10,med,,,,,,,,,,,,,,,,,1231
1,08/09/2016, 09:37:14,0,2,4,satellite,satellite,satellite, ,,9,med,,,,,,,focal,low,,,,,,,,,,,,,,,,,1231
1,08/09/2016, 09:47:14,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,5,med,,,,,,,,,,,,,,,,,1231
1,08/09/2016, 09:57:14,0,2,4,satellite,satellite,satellite, ,,2,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,08/09/2016, 10:07:14,1,2,4,satellite,satellite,satellite, ,,focal,unknown,,,,,,,5,med,,,,,,,,,,,,,,,,,1231
1,08/09/2016, 10:17:14,1,2,4,satellite,satellite,satellite, ,,4,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,08/09/2016, 10:27:14,1,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,4,med,,,,,,,,,,,,,,,,,1231
1,08/09/2016, 10:37:14,2,2,4,satellite,satellite,satellite, ,,13,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,08/09/2016, 13:40:34,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,ground,8,ground,7,low,9,low,916
1,08/09/2016, 13:50:34,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,ground,focal,med,separate_enclosure,ground,separate_enclosure,low,916
1,08/09/2016, 14:00:34,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,8,ground,12,low,focal,med,5,low,916
1,08/09/2016, 14:10:34,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,9,ground,9,med,separate_enclosure,med,focal,low,916
1,08/09/2016, 14:20:34,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,ground,separate_enclosure,med,separate_enclosure,low,9,low,916
1,08/09/2016, 14:30:34,2,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,7,ground,focal,med,separate_enclosure,med,10,low,916
1,08/09/2016, 14:40:34,2,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,separate_enclosure,med,focal,med,separate_enclosure,low,916
