record,observer_id,date,time,time_meal,enclosure_access,location,focal_id,actor_id,receiver_id,duration_sec,occurrences,behavior,condition,activity,behavior_modifier,,,,
34223,916,07/18/2016,8:45:14,none,satellite_only,satellite,TR,TR,TR,14.231,1,sdb_scratching,satellite,self_directed,,,,,
34225,916,07/18/2016,8:45:28,none,satellite_only,satellite,TR,TR,,7.367,1,inactive,satellite,inactive,,,,,
34227,916,07/18/2016,8:45:36,none,satellite_only,satellite,TR,TR,TR,20.27,1,sdb_scratching,satellite,self_directed,,,,,
34229,916,07/18/2016,8:45:56,none,satellite_only,satellite,TR,TR,,557.834,1,inactive,satellite,inactive,,,,,
34231,916,07/18/2016,8:55:14,none,satellite_only,satellite,TR,TR,TR,4.504,1,sdb_scratching,satellite,self_directed,,,,,
34233,916,07/18/2016,8:55:18,none,satellite_only,satellite,TR,TR,,33.538,1,inactive,satellite,inactive,,,,,
34235,916,07/18/2016,8:55:52,none,satellite_only,satellite,TR,TR,TR,8.369,1,sdb_scratching,satellite,self_directed,,,,,
34237,916,07/18/2016,8:56:00,none,satellite_only,satellite,TR,TR,,81.954,1,inactive,satellite,inactive,,,,,
34239,916,07/18/2016,8:57:22,none,satellite_only,satellite,TR,TR,TR,2.782,1,sdb_scratching,satellite,self_directed,,,,,
34241,916,07/18/2016,8:57:25,none,satellite_only,satellite,TR,TR,,436.597,1,inactive,satellite,inactive,,,,,
34246,916,07/18/2016,9:05:23,none,satellite_only,satellite,PP,PP,,78.636,1,inactive,satellite,inactive,,,,,
34248,916,07/18/2016,9:06:42,none,satellite_only,satellite,PP,PP,PP,15.866,1,sdb_scratching,satellite,self_directed,,,,,
34250,916,07/18/2016,9:06:57,none,satellite_only,satellite,PP,PP,,159.766,1,inactive,satellite,inactive,,,,,
34252,916,07/18/2016,9:09:37,none,satellite_only,satellite,PP,PP,PP,3.836,1,sdb_yawn,satellite,other,,,,,
34254,916,07/18/2016,9:09:41,none,satellite_only,satellite,PP,PP,,134.921,1,inactive,satellite,inactive,,,,,
34255,916,07/18/2016,9:11:50,none,satellite_only,satellite,PP,PP,,0,1,v_whinny,satellite,vocalization,,,,,
34257,916,07/18/2016,9:11:56,none,satellite_only,satellite,PP,PP,PP,188.669,1,sdb_yawn,satellite,other,,,,,
34259,916,07/18/2016,9:15:05,none,satellite_only,satellite,PP,PP,PP,2.018,1,sdb_scratching,satellite,self_directed,,,,,
34261,916,07/18/2016,9:15:07,none,satellite_only,satellite,PP,PP,,610.267,1,inactive,satellite,inactive,,,,,
34262,916,07/18/2016,9:15:26,none,satellite_only,satellite,PP,PP,,0,1,v_whinny,satellite,vocalization,,,,,
34267,916,07/18/2016,9:25:57,none,satellite_only,satellite,RK,RK,,29.168,1,inactive,satellite,inactive,,,,,
34269,916,07/18/2016,9:26:26,none,satellite_only,satellite,RK,RK,,2.899,1,movement,satellite,movement,,,,,
34271,916,07/18/2016,9:26:29,none,satellite_only,satellite,RK,RK,,60.618,1,stb_swinging,satellite,abnormal,,,,,
34273,916,07/18/2016,9:27:30,none,satellite_only,satellite,RK,RK,,24.734,1,movement,satellite,movement,,,,,
34275,916,07/18/2016,9:27:54,none,satellite_only,satellite,RK,RK,,55.131,1,stb_swinging,satellite,abnormal,,,,,
34277,916,07/18/2016,9:28:49,none,satellite_only,satellite,RK,RK,,28.175,1,inactive,satellite,inactive,,,,,
34279,916,07/18/2016,9:29:18,none,satellite_only,satellite,RK,RK,RK,8.352,1,sdb_groom,satellite,self_directed,,,,,
34281,916,07/18/2016,9:29:26,none,satellite_only,satellite,RK,RK,,14.594,1,inactive,satellite,inactive,,,,,
34283,916,07/18/2016,9:29:41,none,satellite_only,satellite,RK,RK,,44.75,1,stb_swinging,satellite,abnormal,,,,,
34285,916,07/18/2016,9:30:25,none,satellite_only,satellite,RK,RK,,3.446,1,movement,satellite,movement,,,,,
34287,916,07/18/2016,9:30:29,none,satellite_only,satellite,RK,RK,,121.792,1,stb_swinging,satellite,abnormal,,,,,
34288,916,07/18/2016,9:31:39,none,satellite_only,satellite,RK,RK,,0,1,v_whinny,satellite,vocalization,,,,,
34290,916,07/18/2016,9:32:31,none,satellite_only,satellite,RK,RK,,6.103,1,inactive,satellite,inactive,,,,,
34292,916,07/18/2016,9:32:37,none,satellite_only,satellite,RK,RK,,9.425,1,movement,satellite,movement,,,,,
34294,916,07/18/2016,9:32:46,none,satellite_only,satellite,RK,RK,,201.644,1,stb_swinging,satellite,abnormal,,,,,
34296,916,07/18/2016,9:36:08,none,satellite_only,satellite,RK,RK,,12.753,1,movement,satellite,movement,,,,,
34298,916,07/18/2016,9:36:20,none,satellite_only,satellite,RK,RK,,26.738,1,stb_swinging,satellite,abnormal,,,,,
34300,916,07/18/2016,9:36:47,none,satellite_only,satellite,RK,RK,,2.079,1,movement,satellite,movement,,,,,
34302,916,07/18/2016,9:36:49,none,satellite_only,satellite,RK,RK,RK,6.807,1,sdb_scratching,satellite,self_directed,,,,,
34304,916,07/18/2016,9:36:56,none,satellite_only,satellite,RK,RK,,8.759,1,movement,satellite,movement,,,,,
34306,916,07/18/2016,9:37:05,none,satellite_only,satellite,RK,RK,,42.083,1,stb_swinging,satellite,abnormal,,,,,
34308,916,07/18/2016,9:37:47,none,satellite_only,satellite,RK,RK,,3.508,1,movement,satellite,movement,,,,,
34310,916,07/18/2016,9:37:50,none,satellite_only,satellite,RK,RK,,89.728,1,stb_swinging,satellite,abnormal,,,,,
34312,916,07/18/2016,9:39:20,none,satellite_only,satellite,RK,RK,,6.449,1,movement,satellite,movement,,,,,
34314,916,07/18/2016,9:39:27,none,satellite_only,satellite,RK,RK,RK,3.669,1,sdb_scratching,satellite,self_directed,,,,,
34316,916,07/18/2016,9:39:30,none,satellite_only,satellite,RK,RK,,7.264,1,movement,satellite,movement,,,,,
34318,916,07/18/2016,9:39:38,none,satellite_only,satellite,RK,RK,,208.821,1,stb_swinging,satellite,abnormal,,,,,
34320,916,07/18/2016,9:43:06,none,satellite_only,satellite,RK,RK,,41.903,1,inactive,satellite,inactive,,,,,
34321,916,07/18/2016,9:43:31,none,satellite_only,satellite,RK,RK,,0,1,v_whinny,satellite,vocalization,,,,,
34323,916,07/18/2016,9:43:48,none,satellite_only,satellite,RK,RK,,35.229,1,inactive,satellite,inactive,,,,,
34325,916,07/18/2016,9:44:23,none,satellite_only,satellite,RK,RK,,12.736,1,movement,satellite,movement,,,,,
34327,916,07/18/2016,9:44:36,none,satellite_only,satellite,RK,RK,,74.06,1,not_visible,satellite,not_visible,,,,,
34332,916,07/18/2016,9:55:42,none,satellite_only,satellite,PO,PO,XX,12.055,1,aggression_threat,satellite,agonistic,,,,,
34333,916,07/18/2016,9:55:48,none,satellite_only,satellite,PO,PP,PO,29.032,1,agg_support,satellite,agonistic,,,,,
34335,916,07/18/2016,9:55:54,none,satellite_only,satellite,PO,PO,HUMAN,5.206,1,aggression_threat,satellite,agonistic,,,,,
34337,916,07/18/2016,9:56:00,none,satellite_only,satellite,PO,PO,HUMAN,15.573,1,aggression_threat,satellite,agonistic,,,,,
34339,916,07/18/2016,9:56:15,none,satellite_only,satellite,PO,PO,,6.588,1,movement,satellite,movement,,,,,
34343,916,07/18/2016,9:56:22,none,satellite_only,satellite,PO,PO,XX,10.093,1,aggression_threat,satellite,agonistic,,,,,
34345,916,07/18/2016,9:56:32,none,satellite_only,satellite,PO,PO,,20.402,1,movement,satellite,movement,,,,,
34347,916,07/18/2016,9:56:52,none,satellite_only,satellite,PO,PO,,59.37,1,drink,satellite,forage,,,,,
34349,916,07/18/2016,9:57:52,none,satellite_only,satellite,PO,PO,,2.197,1,stb_swinging,satellite,abnormal,,,,,
34351,916,07/18/2016,9:57:54,none,satellite_only,satellite,PO,PO,,13.324,1,inactive,satellite,inactive,,,,,
34353,916,07/18/2016,9:58:07,none,satellite_only,satellite,PO,PO,,18.45,1,stb_headroll,satellite,abnormal,,,,,
34355,916,07/18/2016,9:58:26,none,satellite_only,satellite,PO,PO,,1.367,1,movement,satellite,movement,,,,,
34357,916,07/18/2016,9:58:27,none,satellite_only,satellite,PO,PO,,17.717,1,drink,satellite,forage,,,,,
34359,916,07/18/2016,9:58:45,none,satellite_only,satellite,PO,PO,,2.612,1,movement,satellite,movement,,,,,
34361,916,07/18/2016,9:58:47,none,satellite_only,satellite,PO,PO,,6.038,1,inactive,satellite,inactive,,,,,
34363,916,07/18/2016,9:58:53,none,satellite_only,satellite,PO,PO,,2.146,1,stb_headroll,satellite,abnormal,,,,,
34365,916,07/18/2016,9:58:56,none,satellite_only,satellite,PO,PO,,12.008,1,inactive,satellite,inactive,,,,,
34367,916,07/18/2016,9:59:08,none,satellite_only,satellite,PO,PO,PO,8.579,1,sdb_groom,satellite,self_directed,,,,,
34369,916,07/18/2016,9:59:16,none,satellite_only,satellite,PO,PO,,9.048,1,inactive,satellite,inactive,,,,,
34371,916,07/18/2016,9:59:25,none,satellite_only,satellite,PO,PO,,3.014,1,stb_headroll,satellite,abnormal,,,,,
34373,916,07/18/2016,9:59:28,none,satellite_only,satellite,PO,PO,,5.949,1,inactive,satellite,inactive,,,,,
34375,916,07/18/2016,9:59:34,none,satellite_only,satellite,PO,PO,,2.695,1,stb_headroll,satellite,abnormal,,,,,
34377,916,07/18/2016,9:59:37,none,satellite_only,satellite,PO,PO,,3.873,1,inactive,satellite,inactive,,,,,
34379,916,07/18/2016,9:59:41,none,satellite_only,satellite,PO,PO,,11.774,1,stb_headroll,satellite,abnormal,,,,,
34381,916,07/18/2016,9:59:52,none,satellite_only,satellite,PO,PO,,13.881,1,inactive,satellite,inactive,,,,,
34383,916,07/18/2016,10:00:06,none,satellite_only,satellite,PO,PO,,8.094,1,stb_headroll,satellite,abnormal,,,,,
34385,916,07/18/2016,10:00:14,none,satellite_only,satellite,PO,PO,,2.378,1,inactive,satellite,inactive,,,,,
34387,916,07/18/2016,10:00:17,none,satellite_only,satellite,PO,PO,PO,5.392,1,sdb_scratching,satellite,self_directed,,,,,
34389,916,07/18/2016,10:00:22,none,satellite_only,satellite,PO,PO,,15.304,1,inactive,satellite,inactive,,,,,
34391,916,07/18/2016,10:00:38,none,satellite_only,satellite,PO,PO,,10.516,1,stb_headroll,satellite,abnormal,,,,,
34393,916,07/18/2016,10:00:48,none,satellite_only,satellite,PO,PO,,47.822,1,inactive,satellite,inactive,,,,,
34395,916,07/18/2016,10:01:36,none,satellite_only,satellite,PO,PO,,6.306,1,sniffing_licking,satellite,sociosexual,,,,,
34397,916,07/18/2016,10:01:42,none,satellite_only,satellite,PO,PO,,2.378,1,stb_headroll,satellite,abnormal,,,,,
34399,916,07/18/2016,10:01:45,none,satellite_only,satellite,PO,PO,,21.713,1,inactive,satellite,inactive,,,,,
34401,916,07/18/2016,10:02:06,none,satellite_only,satellite,PO,PO,,4.567,1,stb_headroll,satellite,abnormal,,,,,
34403,916,07/18/2016,10:02:11,none,satellite_only,satellite,PO,PO,PO,91.135,1,sdb_groom,satellite,self_directed,,,,,
34405,916,07/18/2016,10:03:42,none,satellite_only,satellite,PO,PO,,17.261,1,inactive,satellite,inactive,,,,,
34407,916,07/18/2016,10:03:59,none,satellite_only,satellite,PO,PO,PO,7.517,1,sdb_touch,satellite,self_directed,,,,,
34409,916,07/18/2016,10:04:07,none,satellite_only,satellite,PO,PO,,72.595,1,inactive,satellite,inactive,,,,,
34411,916,07/18/2016,10:05:19,none,satellite_only,satellite,PO,PO,PO,25.492,1,sdb_scratching,satellite,self_directed,,,,,
34413,916,07/18/2016,10:05:45,none,satellite_only,satellite,PO,PO,,9.112,1,stb_headroll,satellite,abnormal,,,,,
34415,916,07/18/2016,10:05:54,none,satellite_only,satellite,PO,PO,,22.583,1,inactive,satellite,inactive,,,,,
34417,916,07/18/2016,10:06:17,none,satellite_only,satellite,PO,PO,,7.959,1,stb_headroll,satellite,abnormal,,,,,
34419,916,07/18/2016,10:06:24,none,satellite_only,satellite,PO,PO,,18.675,1,inactive,satellite,inactive,,,,,
34421,916,07/18/2016,10:06:43,none,satellite_only,satellite,PO,PO,PO,20.561,1,sdb_scratching,satellite,self_directed,,,,,
34423,916,07/18/2016,10:07:04,before,satellite_only,satellite,PO,PO,,19.887,1,inactive,satellite,inactive,,,,,
34425,916,07/18/2016,10:07:24,before,satellite_only,satellite,PO,PO,PO,40.036,1,stb_masturbate,satellite,sociosexual,,,,,
34427,916,07/18/2016,10:08:04,before,satellite_only,satellite,PO,PO,,2.463,1,stb_headroll,satellite,abnormal,,,,,
34429,916,07/18/2016,10:08:06,before,satellite_only,satellite,PO,PO,,56.044,1,inactive,satellite,inactive,,,,,
34431,916,07/18/2016,10:09:02,before,satellite_only,satellite,PO,PO,PO,29.061,1,sdb_scratching,satellite,self_directed,,,,,
34433,916,07/18/2016,10:09:31,before,satellite_only,satellite,PO,PO,,3.188,1,inactive,satellite,inactive,,,,,
34435,916,07/18/2016,10:09:34,before,satellite_only,satellite,PO,PO,PO,7.122,1,sdb_scratching,satellite,self_directed,,,,,
34437,916,07/18/2016,10:09:42,before,satellite_only,satellite,PO,PO,,8.803,1,inactive,satellite,inactive,,,,,
34439,916,07/18/2016,10:09:50,before,satellite_only,satellite,PO,PO,PO,12.073,1,sdb_scratching,satellite,self_directed,,,,,
34441,916,07/18/2016,10:10:02,before,satellite_only,satellite,PO,PO,,40.841,1,inactive,satellite,inactive,,,,,
34443,916,07/18/2016,10:10:43,before,satellite_only,satellite,PO,PO,,11.977,1,stb_headroll,satellite,abnormal,,,,,
34445,916,07/18/2016,10:10:55,before,satellite_only,satellite,PO,PO,,25.754,1,inactive,satellite,inactive,,,,,
34447,916,07/18/2016,10:11:21,before,satellite_only,satellite,PO,PO,PO,7.664,1,sdb_touch,satellite,self_directed,,,,,
34449,916,07/18/2016,10:11:29,before,satellite_only,satellite,PO,PO,,8.858,1,inactive,satellite,inactive,,,,,
34451,916,07/18/2016,10:11:38,before,satellite_only,satellite,PO,PO,,3.615,1,stb_headroll,satellite,abnormal,,,,,
34453,916,07/18/2016,10:11:41,before,satellite_only,satellite,PO,PO,,15.238,1,inactive,satellite,inactive,,,,,
34455,916,07/18/2016,10:11:56,before,satellite_only,satellite,PO,PO,PO,5.278,1,sdb_scratching,satellite,self_directed,,,,,
34457,916,07/18/2016,10:12:02,before,satellite_only,satellite,PO,PO,,17.702,1,inactive,satellite,inactive,,,,,
34459,916,07/18/2016,10:12:19,before,satellite_only,satellite,PO,PO,,36.268,1,stb_headroll,satellite,abnormal,,,,,
34461,916,07/18/2016,10:12:56,before,satellite_only,satellite,PO,PO,,24.192,1,inactive,satellite,inactive,,,,,
34463,916,07/18/2016,10:13:20,before,satellite_only,satellite,PO,PO,PO,52.401,1,sdb_groom,satellite,self_directed,,,,,
34465,916,07/18/2016,10:14:12,before,satellite_only,satellite,PO,PO,,24.986,1,inactive,satellite,inactive,,,,,
34467,916,07/18/2016,10:14:37,before,satellite_only,satellite,PO,PO,PO,16.747,1,sdb_touch,satellite,self_directed,,,,,
34469,916,07/18/2016,10:14:54,before,satellite_only,satellite,PO,PO,,5.771,1,inactive,satellite,inactive,,,,,
34471,916,07/18/2016,10:15:00,before,satellite_only,satellite,PO,PO,,27.66,1,stb_headroll,satellite,abnormal,,,,,
34473,916,07/18/2016,10:15:27,before,satellite_only,satellite,PO,PO,,4.31,1,inactive,satellite,inactive,,,,,
34475,916,07/18/2016,10:15:32,before,satellite_only,satellite,PO,PO,,2.013,1,stb_headroll,satellite,abnormal,,,,,
34477,916,07/18/2016,10:15:34,before,satellite_only,satellite,PO,PO,,3.314,1,inactive,satellite,inactive,,,,,
34483,1231,07/18/2016,13:36:29,none,both_enclosures,satellite,CL,CL,,90.36,1,feed,sbc,forage,,,,,
34485,1231,07/18/2016,13:37:59,none,both_enclosures,satellite,CL,CL,,87.82,1,inactive,sbc,inactive,,,,,
34487,1231,07/18/2016,13:39:27,none,both_enclosures,satellite,CL,CL,,16.721,1,movement,sbc,movement,,,,,
34490,1231,07/18/2016,13:39:44,none,both_enclosures,center,CL,CL,,30.896,1,inactive,cbc,inactive,,,,,
34492,1231,07/18/2016,13:40:15,none,both_enclosures,center,CL,CL,CL,6.111,1,sdb_yawn,cbc,other,,,,,
34494,1231,07/18/2016,13:40:21,none,both_enclosures,center,CL,CL,,50.422,1,inactive,cbc,inactive,,,,,
34496,1231,07/18/2016,13:41:11,none,both_enclosures,center,CL,CL,,2.086,1,movement,cbc,movement,,,,,
34498,1231,07/18/2016,13:41:13,none,both_enclosures,center,CL,CL,,607.777,1,inactive,cbc,inactive,,,,,
34500,1231,07/18/2016,13:51:21,none,both_enclosures,center,CL,CL,,8.332,1,movement,cbc,movement,,,,,
34503,1231,07/18/2016,13:51:30,none,both_enclosures,center,CL,CL,,239.079,1,inactive,cbc,inactive,,,,,
34505,1231,07/18/2016,13:55:29,none,both_enclosures,center,CL,CL,,6.241,1,movement,cbc,movement,,,,,
34507,1231,07/18/2016,13:55:35,none,both_enclosures,center,CL,CL,,48.396,1,inactive,cbc,inactive,,,,,
34512,1231,07/18/2016,13:57:11,none,both_enclosures,satellite,DU,DU,,21.017,1,inactive,sbc,inactive,,,,,
34514,1231,07/18/2016,13:57:32,none,both_enclosures,satellite,DU,DU,,14.966,1,movement,sbc,movement,,,,,
34516,1231,07/18/2016,13:57:47,none,both_enclosures,satellite,DU,DU,,4.167,1,stb_swinging,sbc,abnormal,,,,,
34518,1231,07/18/2016,13:57:51,none,both_enclosures,satellite,DU,DU,,27.704,1,movement,sbc,movement,,,,,
34522,1231,07/18/2016,13:58:19,none,both_enclosures,satellite,DU,DU,DU,58.597,1,sdb_groom,sbc,self_directed,,,,,
34524,1231,07/18/2016,13:59:17,none,both_enclosures,satellite,DU,DU,,11.674,1,movement,sbc,movement,,,,,
34526,1231,07/18/2016,13:59:29,none,both_enclosures,satellite,DU,DU,,6.991,1,inactive,sbc,inactive,,,,,
34528,1231,07/18/2016,13:59:36,none,both_enclosures,satellite,DU,DU,,86.621,1,movement,sbc,movement,,,,,
34531,1231,07/18/2016,14:01:03,none,both_enclosures,center,DU,DU,,7.366,1,not_visible,cbc,not_visible,,,,,
34533,1231,07/18/2016,14:01:10,none,both_enclosures,center,DU,DU,,6.873,1,movement,cbc,movement,,,,,
34535,1231,07/18/2016,14:01:17,none,both_enclosures,center,DU,DU,,18.486,1,inactive,cbc,inactive,,,,,
34537,1231,07/18/2016,14:01:35,none,both_enclosures,center,DU,DU,DU,8.723,1,sdb_groom,cbc,self_directed,,,,,
34539,1231,07/18/2016,14:01:44,none,both_enclosures,center,DU,DU,,16.576,1,movement,cbc,movement,,,,,
34541,1231,07/18/2016,14:02:01,none,both_enclosures,center,DU,DU,,30.372,1,inactive,cbc,inactive,,,,,
34543,1231,07/18/2016,14:02:31,none,both_enclosures,center,DU,DU,,40.968,1,movement,cbc,movement,,,,,
34546,1231,07/18/2016,14:03:12,none,both_enclosures,satellite,DU,DU,,42.994,1,stb_swinging,sbc,abnormal,,,,,
34548,1231,07/18/2016,14:03:55,none,both_enclosures,satellite,DU,DU,,8.294,1,movement,sbc,movement,,,,,
34550,1231,07/18/2016,14:04:03,none,both_enclosures,satellite,DU,DU,,25.394,1,stb_swinging,sbc,abnormal,,,,,
34552,1231,07/18/2016,14:04:29,none,both_enclosures,satellite,DU,DU,,10.222,1,movement,sbc,movement,,,,,
34554,1231,07/18/2016,14:04:39,none,both_enclosures,satellite,DU,DU,,25.353,1,stb_swinging,sbc,abnormal,,,,,
34556,1231,07/18/2016,14:05:04,none,both_enclosures,satellite,DU,DU,,8.437,1,movement,sbc,movement,,,,,
34558,1231,07/18/2016,14:05:13,none,both_enclosures,satellite,DU,DU,,88.44,1,stb_swinging,sbc,abnormal,,,,,
34560,1231,07/18/2016,14:06:41,none,both_enclosures,satellite,DU,DU,DU,4.693,1,sdb_scratching,sbc,self_directed,,,,,
34562,1231,07/18/2016,14:06:46,none,both_enclosures,satellite,DU,DU,,3.834,1,stb_swinging,sbc,abnormal,,,,,
34564,1231,07/18/2016,14:06:50,none,both_enclosures,satellite,DU,DU,,23.293,1,movement,sbc,movement,,,,,
34566,1231,07/18/2016,14:07:13,none,both_enclosures,satellite,DU,DU,,34.335,1,stb_swinging,sbc,abnormal,,,,,
34568,1231,07/18/2016,14:07:47,none,both_enclosures,satellite,DU,DU,,4.997,1,inactive,sbc,inactive,,,,,
34570,1231,07/18/2016,14:07:52,none,both_enclosures,satellite,DU,DU,,6.367,1,stb_swinging,sbc,abnormal,,,,,
34572,1231,07/18/2016,14:07:59,none,both_enclosures,satellite,DU,DU,,13.614,1,movement,sbc,movement,,,,,
34574,1231,07/18/2016,14:08:12,none,both_enclosures,satellite,DU,DU,,57.704,1,stb_swinging,sbc,abnormal,,,,,
34576,1231,07/18/2016,14:09:10,none,both_enclosures,satellite,DU,DU,,79.059,1,movement,sbc,movement,,,,,
34578,1231,07/18/2016,14:10:29,none,both_enclosures,satellite,DU,DU,,22.427,1,stb_swinging,sbc,abnormal,,,,,
34580,1231,07/18/2016,14:10:51,none,both_enclosures,satellite,DU,DU,,9.917,1,inactive,sbc,inactive,,,,,
34582,1231,07/18/2016,14:11:01,before,both_enclosures,satellite,DU,DU,,21.177,1,movement,sbc,movement,,,,,
34584,1231,07/18/2016,14:11:23,before,both_enclosures,satellite,DU,DU,DU,9.258,1,sdb_scratching,sbc,self_directed,,,,,
34586,1231,07/18/2016,14:11:32,before,both_enclosures,satellite,DU,DU,,8.899,1,movement,sbc,movement,,,,,
34588,1231,07/18/2016,14:11:41,before,both_enclosures,satellite,DU,DU,,14.723,1,stb_swinging,sbc,abnormal,,,,,
34590,1231,07/18/2016,14:11:55,before,both_enclosures,satellite,DU,DU,,35.997,1,movement,sbc,movement,,,,,
34593,1231,07/18/2016,14:12:31,before,both_enclosures,center,DU,DU,,22.361,1,inactive,cbc,inactive,,,,,
34595,1231,07/18/2016,14:12:54,before,both_enclosures,center,DU,DU,,22.53,1,movement,cbc,movement,,,,,
34597,1231,07/18/2016,14:13:16,before,both_enclosures,center,DU,DU,,12.478,1,inactive,cbc,inactive,,,,,
34599,1231,07/18/2016,14:13:29,before,both_enclosures,center,DU,DU,,25.097,1,movement,cbc,movement,,,,,
34602,1231,07/18/2016,14:13:54,before,both_enclosures,satellite,DU,DU,,25.806,1,stb_swinging,sbc,abnormal,,,,,
