record,observer_id,date,period,month,time,time_meal,enclosure_access,n_encl,location,focal_id,actor_id,receiver_id,duration_sec,occurrences,behavior,condition,activity,behavior_modifier,focal_sex,focal_group,focal_age
44575,916,07/27/2016,jul-aug,2,7:10:08,before,satellite_only,1,satellite,PO,PO,,31.739,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44577,916,07/27/2016,jul-aug,2,7:10:40,before,satellite_only,1,satellite,PO,PO,,14.404,1,movement,satellite,movement,,male,sat3,adult
44579,916,07/27/2016,jul-aug,2,7:10:54,before,satellite_only,1,satellite,PO,PO,,21.859,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44581,916,07/27/2016,jul-aug,2,7:11:16,before,satellite_only,1,satellite,PO,PO,,4.074,1,movement,satellite,movement,,male,sat3,adult
44583,916,07/27/2016,jul-aug,2,7:11:20,before,satellite_only,1,satellite,PO,PO,,23.184,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44585,916,07/27/2016,jul-aug,2,7:11:43,before,satellite_only,1,satellite,PO,PO,,7.12,1,inactive,satellite,inactive,,male,sat3,adult
44587,916,07/27/2016,jul-aug,2,7:11:51,before,satellite_only,1,satellite,PO,PO,,43.91,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44589,916,07/27/2016,jul-aug,2,7:12:34,after,satellite_only,1,satellite,PO,PO,,4.425,1,stb_headroll,satellite,abnormal,,male,sat3,adult
44591,916,07/27/2016,jul-aug,2,7:12:39,after,satellite_only,1,satellite,PO,PO,,1.797,1,movement,satellite,movement,,male,sat3,adult
44593,916,07/27/2016,jul-aug,2,7:12:41,after,satellite_only,1,satellite,PO,PO,,60.315,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44595,916,07/27/2016,jul-aug,2,7:13:41,after,satellite_only,1,satellite,PO,PO,,5.724,1,inactive,satellite,inactive,,male,sat3,adult
44597,916,07/27/2016,jul-aug,2,7:13:47,after,satellite_only,1,satellite,PO,PO,,3.29,1,movement,satellite,movement,,male,sat3,adult
44599,916,07/27/2016,jul-aug,2,7:13:50,after,satellite_only,1,satellite,PO,PO,,41.753,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44601,916,07/27/2016,jul-aug,2,7:14:32,after,satellite_only,1,satellite,PO,PO,,8.76,1,inactive,satellite,inactive,,male,sat3,adult
44603,916,07/27/2016,jul-aug,2,7:14:40,after,satellite_only,1,satellite,PO,PO,,42.916,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44605,916,07/27/2016,jul-aug,2,7:15:23,after,satellite_only,1,satellite,PO,PO,,6.416,1,movement,satellite,movement,,male,sat3,adult
44607,916,07/27/2016,jul-aug,2,7:15:30,after,satellite_only,1,satellite,PO,PO,,61.693,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44609,916,07/27/2016,jul-aug,2,7:16:32,after,satellite_only,1,satellite,PO,PO,,7.741,1,movement,satellite,movement,,male,sat3,adult
44611,916,07/27/2016,jul-aug,2,7:16:39,after,satellite_only,1,satellite,PO,PO,,81.392,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44613,916,07/27/2016,jul-aug,2,7:18:01,after,satellite_only,1,satellite,PO,PO,,4.232,1,movement,satellite,movement,,male,sat3,adult
44615,916,07/27/2016,jul-aug,2,7:18:05,after,satellite_only,1,satellite,PO,PO,PO,8.082,1,sdb_scratching,satellite,self_directed,,male,sat3,adult
44617,916,07/27/2016,jul-aug,2,7:18:13,after,satellite_only,1,satellite,PO,PO,,8.277,1,stb_headroll,satellite,abnormal,,male,sat3,adult
44619,916,07/27/2016,jul-aug,2,7:18:21,after,satellite_only,1,satellite,PO,PO,,26.099,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44621,916,07/27/2016,jul-aug,2,7:18:47,after,satellite_only,1,satellite,PO,PO,PO,4.413,1,sdb_scratching,satellite,self_directed,,male,sat3,adult
44623,916,07/27/2016,jul-aug,2,7:18:52,after,satellite_only,1,satellite,PO,PO,,2.031,1,movement,satellite,movement,,male,sat3,adult
44625,916,07/27/2016,jul-aug,2,7:18:54,after,satellite_only,1,satellite,PO,PO,,19.468,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44627,916,07/27/2016,jul-aug,2,7:19:13,after,satellite_only,1,satellite,PO,PO,,2.163,1,movement,satellite,movement,,male,sat3,adult
44629,916,07/27/2016,jul-aug,2,7:19:15,after,satellite_only,1,satellite,PO,PO,,16.812,1,inactive,satellite,inactive,,male,sat3,adult
44631,916,07/27/2016,jul-aug,2,7:19:32,after,satellite_only,1,satellite,PO,PO,,13.651,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44633,916,07/27/2016,jul-aug,2,7:19:46,after,satellite_only,1,satellite,PO,PO,,19.698,1,inactive,satellite,inactive,,male,sat3,adult
44635,916,07/27/2016,jul-aug,2,7:20:06,after,satellite_only,1,satellite,PO,PO,PO,13.613,1,sdb_scratching,satellite,self_directed,,male,sat3,adult
44637,916,07/27/2016,jul-aug,2,7:20:19,after,satellite_only,1,satellite,PO,PO,,5.819,1,movement,satellite,movement,,male,sat3,adult
44639,916,07/27/2016,jul-aug,2,7:20:25,after,satellite_only,1,satellite,PO,PO,,69.872,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44641,916,07/27/2016,jul-aug,2,7:21:35,after,satellite_only,1,satellite,PO,PO,,22.108,1,stb_headroll,satellite,abnormal,,male,sat3,adult
44643,916,07/27/2016,jul-aug,2,7:21:57,after,satellite_only,1,satellite,PO,PO,,5.791,1,movement,satellite,movement,,male,sat3,adult
44645,916,07/27/2016,jul-aug,2,7:22:03,after,satellite_only,1,satellite,PO,PO,,16.827,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44647,916,07/27/2016,jul-aug,2,7:22:20,after,satellite_only,1,satellite,PO,PO,,4.383,1,inactive,satellite,inactive,,male,sat3,adult
44649,916,07/27/2016,jul-aug,2,7:22:24,after,satellite_only,1,satellite,PO,PO,,23.327,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44651,916,07/27/2016,jul-aug,2,7:22:47,after,satellite_only,1,satellite,PO,PO,,2.954,1,feed,satellite,forage,,male,sat3,adult
44657,1231,07/27/2016,jul-aug,2,9:03:48,none,satellite_only,1,satellite,PA,PA,,57.112,1,stb_swinging,satellite,abnormal,,female,sat1,adult
44659,1231,07/27/2016,jul-aug,2,9:04:45,none,satellite_only,1,satellite,PA,PA,,15.821,1,inactive,satellite,inactive,,female,sat1,adult
44661,1231,07/27/2016,jul-aug,2,9:05:01,none,satellite_only,1,satellite,PA,PA,PA,9.871,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
44663,1231,07/27/2016,jul-aug,2,9:05:11,none,satellite_only,1,satellite,PA,PA,,9.919,1,inactive,satellite,inactive,,female,sat1,adult
44665,1231,07/27/2016,jul-aug,2,9:05:21,none,satellite_only,1,satellite,PA,PA,PA,11.97,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
44667,1231,07/27/2016,jul-aug,2,9:05:33,none,satellite_only,1,satellite,PA,PA,,73.371,1,inactive,satellite,inactive,,female,sat1,adult
44669,1231,07/27/2016,jul-aug,2,9:06:46,none,satellite_only,1,satellite,PA,PA,PA,17.935,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
44671,1231,07/27/2016,jul-aug,2,9:07:04,none,satellite_only,1,satellite,PA,PA,,426.027,1,inactive,satellite,inactive,,female,sat1,adult
44673,1231,07/27/2016,jul-aug,2,9:14:10,none,satellite_only,1,satellite,PA,PA,,20.712,1,feed,satellite,forage,,female,sat1,adult
44675,1231,07/27/2016,jul-aug,2,9:14:31,none,satellite_only,1,satellite,PA,PA,,169.5,1,inactive,satellite,inactive,,female,sat1,adult
44677,1231,07/27/2016,jul-aug,2,9:17:20,none,satellite_only,1,satellite,PA,PA,PA,5.838,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
44679,1231,07/27/2016,jul-aug,2,9:17:26,none,satellite_only,1,satellite,PA,PA,,374.884,1,inactive,satellite,inactive,,female,sat1,adult
44684,1231,07/27/2016,jul-aug,2,9:28:59,none,satellite_only,1,satellite,FY,FY,,28.223,1,movement,satellite,movement,,female,sat1,adult
44686,1231,07/27/2016,jul-aug,2,9:29:27,none,satellite_only,1,satellite,FY,FY,,24.283,1,inactive,satellite,inactive,,female,sat1,adult
44688,1231,07/27/2016,jul-aug,2,9:29:52,none,satellite_only,1,satellite,FY,FY,FY,14.046,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
44690,1231,07/27/2016,jul-aug,2,9:30:06,none,satellite_only,1,satellite,FY,FY,FY,4.582,1,sdb_yawn,satellite,other,,female,sat1,adult
44692,1231,07/27/2016,jul-aug,2,9:30:10,none,satellite_only,1,satellite,FY,FY,,29.194,1,inactive,satellite,inactive,,female,sat1,adult
44694,1231,07/27/2016,jul-aug,2,9:30:39,none,satellite_only,1,satellite,FY,FY,FY,6.792,1,sdb_yawn,satellite,other,,female,sat1,adult
44696,1231,07/27/2016,jul-aug,2,9:30:46,none,satellite_only,1,satellite,FY,FY,,17.852,1,inactive,satellite,inactive,,female,sat1,adult
44698,1231,07/27/2016,jul-aug,2,9:31:04,none,satellite_only,1,satellite,FY,FY,FY,6.438,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
44699,1231,07/27/2016,jul-aug,2,9:31:09,none,satellite_only,1,satellite,FY,FY,,0,1,v_whinny,satellite,vocalization,,female,sat1,adult
44701,1231,07/27/2016,jul-aug,2,9:31:10,none,satellite_only,1,satellite,FY,FY,,23.753,1,inactive,satellite,inactive,,female,sat1,adult
44703,1231,07/27/2016,jul-aug,2,9:31:34,none,satellite_only,1,satellite,FY,FY,FY,10.387,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
44705,1231,07/27/2016,jul-aug,2,9:31:45,none,satellite_only,1,satellite,FY,FY,,8.463,1,inactive,satellite,inactive,,female,sat1,adult
44707,1231,07/27/2016,jul-aug,2,9:31:53,none,satellite_only,1,satellite,FY,FY,FY,4.004,1,sdb_yawn,satellite,other,,female,sat1,adult
44709,1231,07/27/2016,jul-aug,2,9:31:57,none,satellite_only,1,satellite,FY,FY,,102.567,1,inactive,satellite,inactive,,female,sat1,adult
44711,1231,07/27/2016,jul-aug,2,9:33:40,none,satellite_only,1,satellite,FY,FY,FY,3.058,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
44713,1231,07/27/2016,jul-aug,2,9:33:43,none,satellite_only,1,satellite,FY,FY,,84.712,1,movement,satellite,movement,,female,sat1,adult
44715,1231,07/27/2016,jul-aug,2,9:35:07,none,satellite_only,1,satellite,FY,FY,,4.581,1,inactive,satellite,inactive,,female,sat1,adult
44717,1231,07/27/2016,jul-aug,2,9:35:12,none,satellite_only,1,satellite,FY,FY,,45.002,1,movement,satellite,movement,,female,sat1,adult
44719,1231,07/27/2016,jul-aug,2,9:35:57,none,satellite_only,1,satellite,FY,FY,,19.346,1,inactive,satellite,inactive,,female,sat1,adult
44721,1231,07/27/2016,jul-aug,2,9:36:16,none,satellite_only,1,satellite,FY,FY,,142.875,1,movement,satellite,movement,,female,sat1,adult
44723,1231,07/27/2016,jul-aug,2,9:38:39,none,satellite_only,1,satellite,FY,FY,,2.691,1,inactive,satellite,inactive,,female,sat1,adult
44725,1231,07/27/2016,jul-aug,2,9:38:42,none,satellite_only,1,satellite,FY,FY,,58.826,1,movement,satellite,movement,,female,sat1,adult
44727,1231,07/27/2016,jul-aug,2,9:39:41,none,satellite_only,1,satellite,FY,FY,,3.787,1,inactive,satellite,inactive,,female,sat1,adult
44729,1231,07/27/2016,jul-aug,2,9:39:45,none,satellite_only,1,satellite,FY,FY,,63.707,1,movement,satellite,movement,,female,sat1,adult
44731,1231,07/27/2016,jul-aug,2,9:40:48,none,satellite_only,1,satellite,FY,FY,FY,5.116,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
44733,1231,07/27/2016,jul-aug,2,9:40:53,none,satellite_only,1,satellite,FY,FY,,119.146,1,movement,satellite,movement,,female,sat1,adult
44735,1231,07/27/2016,jul-aug,2,9:42:52,none,satellite_only,1,satellite,FY,FY,FY,3.518,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
44737,1231,07/27/2016,jul-aug,2,9:42:56,none,satellite_only,1,satellite,FY,FY,,4.695,1,movement,satellite,movement,,female,sat1,adult
44739,1231,07/27/2016,jul-aug,2,9:43:01,none,satellite_only,1,satellite,FY,FY,FY,4.601,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
44741,1231,07/27/2016,jul-aug,2,9:43:05,none,satellite_only,1,satellite,FY,FY,,104.974,1,movement,satellite,movement,,female,sat1,adult
44743,1231,07/27/2016,jul-aug,2,9:44:50,none,satellite_only,1,satellite,FY,FY,,3.048,1,inactive,satellite,inactive,,female,sat1,adult
44745,1231,07/27/2016,jul-aug,2,9:44:53,none,satellite_only,1,satellite,FY,FY,,6.992,1,movement,satellite,movement,,female,sat1,adult
44747,1231,07/27/2016,jul-aug,2,9:45:00,none,satellite_only,1,satellite,FY,FY,FY,6.833,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
44749,1231,07/27/2016,jul-aug,2,9:45:07,none,satellite_only,1,satellite,FY,FY,,34.143,1,movement,satellite,movement,,female,sat1,adult
44751,1231,07/27/2016,jul-aug,2,9:45:41,none,satellite_only,1,satellite,FY,FY,,20.786,1,inactive,satellite,inactive,,female,sat1,adult
44753,1231,07/27/2016,jul-aug,2,9:46:02,none,satellite_only,1,satellite,FY,FY,,15.659,1,movement,satellite,movement,,female,sat1,adult
44755,1231,07/27/2016,jul-aug,2,9:46:18,none,satellite_only,1,satellite,FY,FY,,21.956,1,drink,satellite,forage,,female,sat1,adult
44757,1231,07/27/2016,jul-aug,2,9:46:40,none,satellite_only,1,satellite,FY,FY,,10.98,1,movement,satellite,movement,,female,sat1,adult
44759,1231,07/27/2016,jul-aug,2,9:46:51,none,satellite_only,1,satellite,FY,FY,,7.591,1,inactive,satellite,inactive,,female,sat1,adult
44761,1231,07/27/2016,jul-aug,2,9:46:58,none,satellite_only,1,satellite,FY,FY,,58.035,1,movement,satellite,movement,,female,sat1,adult
44763,1231,07/27/2016,jul-aug,2,9:47:56,none,satellite_only,1,satellite,FY,FY,,14.235,1,inactive,satellite,inactive,,female,sat1,adult
44765,1231,07/27/2016,jul-aug,2,9:48:11,none,satellite_only,1,satellite,FY,FY,,22.546,1,movement,satellite,movement,,female,sat1,adult
44767,1231,07/27/2016,jul-aug,2,9:48:33,none,satellite_only,1,satellite,FY,FY,FY,3.61,1,sdb_scratching,satellite,self_directed,,female,sat1,adult
44769,1231,07/27/2016,jul-aug,2,9:48:37,none,satellite_only,1,satellite,FY,FY,,17.33,1,movement,satellite,movement,,female,sat1,adult
44985,1231,07/27/2016,jul-aug,2,15:21:20,none,both_enclosures,2,satellite,DU,DU,DU,14.925,1,sdb_scratching,sbc,self_directed,,female,sat2,subadult
44987,1231,07/27/2016,jul-aug,2,15:21:35,none,both_enclosures,2,satellite,DU,DU,,8.834,1,movement,sbc,movement,,female,sat2,subadult
44989,1231,07/27/2016,jul-aug,2,15:21:44,none,both_enclosures,2,satellite,DU,DU,,9.147,1,stb_swinging,sbc,abnormal,,female,sat2,subadult
44991,1231,07/27/2016,jul-aug,2,15:21:53,none,both_enclosures,2,satellite,DU,DU,,8.311,1,inactive,sbc,inactive,,female,sat2,subadult
44993,1231,07/27/2016,jul-aug,2,15:22:01,none,both_enclosures,2,satellite,DU,DU,,35.477,1,movement,sbc,movement,,female,sat2,subadult
44995,1231,07/27/2016,jul-aug,2,15:22:37,none,both_enclosures,2,satellite,DU,DU,,18.886,1,stb_swinging,sbc,abnormal,,female,sat2,subadult
44997,1231,07/27/2016,jul-aug,2,15:22:56,none,both_enclosures,2,satellite,DU,DU,,28.354,1,movement,sbc,movement,,female,sat2,subadult
44999,1231,07/27/2016,jul-aug,2,15:23:24,none,both_enclosures,2,satellite,DU,DU,,6.8,1,stb_swinging,sbc,abnormal,,female,sat2,subadult
45001,1231,07/27/2016,jul-aug,2,15:23:31,none,both_enclosures,2,satellite,DU,DU,,8.253,1,movement,sbc,movement,,female,sat2,subadult
45003,1231,07/27/2016,jul-aug,2,15:23:39,none,both_enclosures,2,satellite,DU,DU,,19.638,1,stb_swinging,sbc,abnormal,,female,sat2,subadult
45005,1231,07/27/2016,jul-aug,2,15:23:59,none,both_enclosures,2,satellite,DU,DU,,8.84,1,movement,sbc,movement,,female,sat2,subadult
45007,1231,07/27/2016,jul-aug,2,15:24:08,none,both_enclosures,2,satellite,DU,DU,,13.526,1,inactive,sbc,inactive,,female,sat2,subadult
45009,1231,07/27/2016,jul-aug,2,15:24:21,none,both_enclosures,2,satellite,DU,DU,,20.809,1,movement,sbc,movement,,female,sat2,subadult
45011,1231,07/27/2016,jul-aug,2,15:24:42,none,both_enclosures,2,satellite,DU,DU,,2.135,1,inactive,sbc,inactive,,female,sat2,subadult
45013,1231,07/27/2016,jul-aug,2,15:24:44,none,both_enclosures,2,satellite,DU,DU,,9.756,1,movement,sbc,movement,,female,sat2,subadult
45016,1231,07/27/2016,jul-aug,2,15:24:54,none,both_enclosures,2,center,DU,DU,,11.024,1,movement,cbc,movement,,female,sat2,subadult
45018,1231,07/27/2016,jul-aug,2,15:25:05,none,both_enclosures,2,center,DU,DU,,28.428,1,inactive,cbc,inactive,,female,sat2,subadult
45020,1231,07/27/2016,jul-aug,2,15:25:33,none,both_enclosures,2,center,DU,DU,,35.612,1,movement,cbc,movement,,female,sat2,subadult
45022,1231,07/27/2016,jul-aug,2,15:26:09,none,both_enclosures,2,center,DU,DU,,32.128,1,inactive,cbc,inactive,,female,sat2,subadult
45024,1231,07/27/2016,jul-aug,2,15:26:41,none,both_enclosures,2,center,DU,DU,,4.594,1,movement,cbc,movement,,female,sat2,subadult
45026,1231,07/27/2016,jul-aug,2,15:26:46,none,both_enclosures,2,center,DU,DU,DU,4.56,1,sdb_scratching,cbc,self_directed,,female,sat2,subadult
45028,1231,07/27/2016,jul-aug,2,15:26:50,none,both_enclosures,2,center,DU,DU,,22.959,1,inactive,cbc,inactive,,female,sat2,subadult
45030,1231,07/27/2016,jul-aug,2,15:27:13,none,both_enclosures,2,center,DU,DU,,29.016,1,movement,cbc,movement,,female,sat2,subadult
45033,1231,07/27/2016,jul-aug,2,15:27:42,none,both_enclosures,2,satellite,DU,DU,,14.642,1,stb_swinging,sbc,abnormal,,female,sat2,subadult
45035,1231,07/27/2016,jul-aug,2,15:27:57,none,both_enclosures,2,satellite,DU,DU,,15.981,1,movement,sbc,movement,,female,sat2,subadult
45037,1231,07/27/2016,jul-aug,2,15:28:13,none,both_enclosures,2,satellite,DU,DU,PE,8.6,1,social_play,sbc,prosocial,,female,sat2,subadult
45039,1231,07/27/2016,jul-aug,2,15:28:21,none,both_enclosures,2,satellite,DU,DU,,17.316,1,movement,sbc,movement,,female,sat2,subadult
45041,1231,07/27/2016,jul-aug,2,15:28:39,none,both_enclosures,2,satellite,DU,DU,,8.838,1,inactive,sbc,inactive,,female,sat2,subadult
45043,1231,07/27/2016,jul-aug,2,15:28:48,none,both_enclosures,2,satellite,DU,DU,ME,47.576,1,social_play,sbc,prosocial,,female,sat2,subadult
45045,1231,07/27/2016,jul-aug,2,15:29:35,none,both_enclosures,2,satellite,DU,DU,,3.352,1,movement,sbc,movement,,female,sat2,subadult
45048,1231,07/27/2016,jul-aug,2,15:29:38,none,both_enclosures,2,center,DU,DU,,3.912,1,drink,cbc,forage,,female,sat2,subadult
45050,1231,07/27/2016,jul-aug,2,15:29:42,none,both_enclosures,2,center,DU,DU,,63.202,1,movement,cbc,movement,,female,sat2,subadult
45052,1231,07/27/2016,jul-aug,2,15:30:46,none,both_enclosures,2,center,DU,DU,,8.613,1,inactive,cbc,inactive,,female,sat2,subadult
45054,1231,07/27/2016,jul-aug,2,15:30:54,none,both_enclosures,2,center,DU,DU,,15.518,1,movement,cbc,movement,,female,sat2,subadult
45057,1231,07/27/2016,jul-aug,2,15:31:10,none,both_enclosures,2,satellite,DU,DU,,36.636,1,stb_swinging,sbc,abnormal,,female,sat2,subadult
45059,1231,07/27/2016,jul-aug,2,15:31:46,none,both_enclosures,2,satellite,DU,DU,DU,6.945,1,sdb_groom,sbc,self_directed,,female,sat2,subadult
45061,1231,07/27/2016,jul-aug,2,15:31:53,none,both_enclosures,2,satellite,DU,DU,,13.664,1,movement,sbc,movement,,female,sat2,subadult
45063,1231,07/27/2016,jul-aug,2,15:32:07,none,both_enclosures,2,satellite,DU,DU,DU,169.499,1,sdb_groom,sbc,self_directed,,female,sat2,subadult
45064,1231,07/27/2016,jul-aug,2,15:32:22,none,both_enclosures,2,satellite,DU,PE,DU,53.996,1,groom,sbc,prosocial,,female,sat2,subadult
45068,1231,07/27/2016,jul-aug,2,15:34:56,none,both_enclosures,2,satellite,DU,DU,,4.935,1,movement,sbc,movement,,female,sat2,subadult
45070,1231,07/27/2016,jul-aug,2,15:35:01,none,both_enclosures,2,satellite,DU,DU,,23.087,1,inactive,sbc,inactive,,female,sat2,subadult
45072,1231,07/27/2016,jul-aug,2,15:35:24,none,both_enclosures,2,satellite,DU,DU,DU,12.649,1,sdb_scratching,sbc,self_directed,,female,sat2,subadult
45074,1231,07/27/2016,jul-aug,2,15:35:37,none,both_enclosures,2,satellite,DU,DU,ME,27.999,1,sit_in_proximity,sbc,inactive,,female,sat2,subadult
45076,1231,07/27/2016,jul-aug,2,15:36:05,none,both_enclosures,2,satellite,DU,DU,,29.257,1,stb_swinging,sbc,abnormal,,female,sat2,subadult
45078,1231,07/27/2016,jul-aug,2,15:36:34,none,both_enclosures,2,satellite,DU,DU,,19.866,1,movement,sbc,movement,,female,sat2,subadult
45080,1231,07/27/2016,jul-aug,2,15:36:54,none,both_enclosures,2,satellite,DU,DU,,18.088,1,stb_swinging,sbc,abnormal,,female,sat2,subadult
45082,1231,07/27/2016,jul-aug,2,15:37:12,none,both_enclosures,2,satellite,DU,DU,,7.081,1,movement,sbc,movement,,female,sat2,subadult
45085,1231,07/27/2016,jul-aug,2,15:37:19,none,both_enclosures,2,center,DU,DU,DU,16.022,1,sdb_groom,cbc,self_directed,,female,sat2,subadult
45087,1231,07/27/2016,jul-aug,2,15:37:35,none,both_enclosures,2,center,DU,DU,,10.851,1,movement,cbc,movement,,female,sat2,subadult
45090,1231,07/27/2016,jul-aug,2,15:37:46,none,both_enclosures,2,satellite,DU,DU,,4.841,1,stb_swinging,sbc,abnormal,,female,sat2,subadult
45092,1231,07/27/2016,jul-aug,2,15:37:51,none,both_enclosures,2,satellite,DU,DU,,11.749,1,movement,sbc,movement,,female,sat2,subadult
45095,1231,07/27/2016,jul-aug,2,15:38:03,none,both_enclosures,2,center,DU,DU,,16.158,1,inactive,cbc,inactive,,female,sat2,subadult
