observer_id,date,period,month,time,time_meal,n_encl,location_focal,focal_id,focal_sex,focal_group,focal_age,height_index,height_scaled,nearest_id,nearest_m,n_prox_1m,n_prox_5m,scans
916,06/10/2016,jun_jul,1, 06:06:10,none,2,center,DU,female,sat2,subadult,1,1,PE,4,0,1,1
916,06/10/2016,jun_jul,1, 06:16:10,none,2,center,MA,female,sat2,subadult,3,2,PE,8,0,0,1
916,06/10/2016,jun_jul,1, 06:26:10,none,2,satellite,ME,female,sat2,subadult,1,1,CL,3,0,1,1
916,06/10/2016,jun_jul,1, 06:36:10,before,2,satellite,PE,female,sat2,subadult,2,2,CL,6,0,0,1
916,06/10/2016,jun_jul,1, 06:56:10,before,2,satellite,DU,female,sat2,subadult,2,2,CL,4,0,1,1
916,06/10/2016,jun_jul,1, 07:06:10,after,1,satellite,MA,female,sat2,subadult,2,2,CL,3,0,2,1
916,06/10/2016,jun_jul,1, 07:16:10,after,1,satellite,ME,female,sat2,subadult,2,2,multiple,7,0,0,1
916,06/10/2016,jun_jul,1, 07:26:10,after,1,satellite,PE,female,sat2,subadult,2,2,DU,3,0,2,1
916,06/10/2016,jun_jul,1, 07:46:10,none,1,satellite,DU,female,sat2,subadult,0,0,CL,4,0,2,1
916,06/10/2016,jun_jul,1, 07:56:10,none,1,satellite,PE,female,sat2,subadult,2,2,MA,2,0,4,1
916,06/10/2016,jun_jul,1, 14:00:04,before,2,satellite,RK,female,sat3,adult,2,2,TR,13,0,0,1
916,06/10/2016,jun_jul,1, 14:10:04,before,2,center,PP,female,sat3,adult,4,2,TR,9,0,0,1
916,06/10/2016,jun_jul,1, 14:30:04,after,2,satellite,TR,female,sat3,adult,2,2,PO,2,0,1,1
916,06/10/2016,jun_jul,1, 14:40:04,after,2,center,TR,female,sat3,adult,2,1,RK,7,0,0,1
916,06/10/2016,jun_jul,1, 14:50:04,after,2,satellite,RK,female,sat3,adult,1,1,TR,4,0,2,1
916,06/10/2016,jun_jul,1, 15:00:04,none,2,center,TR,female,sat3,adult,2,1,RK,5,0,1,1
916,06/10/2016,jun_jul,1, 15:10:04,none,1,center,PP,female,sat3,adult,2,1,TR,4,0,3,1
916,06/10/2016,jun_jul,1, 15:30:04,none,2,satellite,RK,female,sat3,adult,1,1,TR,3,0,1,1
916,06/10/2016,jun_jul,1, 15:40:04,none,1,satellite,TR,female,sat3,adult,1,1,RK,2,0,2,1
916,06/10/2016,jun_jul,1, 16:00:04,before,2,satellite,PP,female,sat3,adult,2,2,RK,8,0,0,1
1231,06/10/2016,jun_jul,1, 16:02:13,before,1,satellite,FY,female,sat1,adult,1,1,PA,7,0,0,1
1231,06/10/2016,jun_jul,1, 16:52:13,after,1,satellite,FY,female,sat1,adult,1,1,PA,9,0,0,1
1231,06/10/2016,jun_jul,1, 17:02:13,none,1,satellite,PA,female,sat1,adult,2,2,FY,12,0,0,1
1231,06/10/2016,jun_jul,1, 17:52:13,none,1,satellite,FY,female,sat1,adult,1,1,PA,12,0,0,1
1231,06/11/2016,jun_jul,1, 08:03:48,none,1,satellite,MA,female,sat2,subadult,2,2,CL,5,0,1,1
1231,06/11/2016,jun_jul,1, 08:13:48,none,1,satellite,DU,female,sat2,subadult,0,0,multiple,6,0,0,1
1231,06/11/2016,jun_jul,1, 08:23:48,none,1,satellite,ME,female,sat2,subadult,2,2,multiple,5,0,2,1
1231,06/11/2016,jun_jul,1, 08:43:48,none,1,satellite,PE,female,sat2,subadult,1,1,ME,1,1,4,1
1231,06/11/2016,jun_jul,1, 08:53:48,none,1,satellite,MA,female,sat2,subadult,2,2,multiple,3,0,2,1
1231,06/11/2016,jun_jul,1, 09:03:48,none,1,satellite,DU,female,sat2,subadult,1,1,CL,3,0,1,1
1231,06/11/2016,jun_jul,1, 09:13:48,none,1,satellite,ME,female,sat2,subadult,2,2,multiple,1,2,4,1
1231,06/11/2016,jun_jul,1, 09:23:48,none,1,satellite,ME,female,sat2,subadult,2,2,PE,1,1,4,1
1231,06/11/2016,jun_jul,1, 09:43:48,none,1,satellite,PE,female,sat2,subadult,2,2,MA,1,1,1,1
1231,06/11/2016,jun_jul,1, 09:53:48,none,1,satellite,MA,female,sat2,subadult,2,2,DU,3,0,2,1
1231,06/12/2016,jun_jul,1, 07:42:55,none,2,satellite,TR,female,sat3,adult,2,2,RK,10,0,0,1
1231,06/12/2016,jun_jul,1, 07:52:55,none,2,satellite,TR,female,sat3,adult,2,2,PO,6,0,0,1
916,06/12/2016,jun_jul,1, 08:59:01,none,1,satellite,FY,female,sat1,adult,1,1,PA,8,0,0,1
916,06/12/2016,jun_jul,1, 09:09:01,none,1,satellite,PA,female,sat1,adult,2,2,FY,4,0,1,1
916,06/12/2016,jun_jul,1, 09:29:01,none,1,satellite,FY,female,sat1,adult,1,1,PA,7,0,0,1
916,06/12/2016,jun_jul,1, 09:39:01,none,1,satellite,PA,female,sat1,adult,2,2,FY,2,0,1,1
916,06/12/2016,jun_jul,1, 09:59:01,none,1,satellite,FY,female,sat1,adult,1,1,PA,7,0,0,1
916,06/12/2016,jun_jul,1, 10:09:01,before,1,satellite,PA,female,sat1,adult,2,2,FY,3,0,1,1
916,06/12/2016,jun_jul,1, 10:29:01,before,1,satellite,PA,female,sat1,adult,2,2,FY,3,0,1,1
916,06/12/2016,jun_jul,1, 13:58:03,none,1,satellite,DU,female,sat2,subadult,2,2,PE,0,1,3,1
916,06/12/2016,jun_jul,1, 14:08:03,before,1,satellite,MA,female,sat2,subadult,1,1,multiple,4,0,3,1
916,06/12/2016,jun_jul,1, 14:18:03,before,1,satellite,ME,female,sat2,subadult,2,2,CL,2,0,3,1
916,06/12/2016,jun_jul,1, 14:28:03,before,1,satellite,PE,female,sat2,subadult,1,1,CL,1,1,1,1
916,06/12/2016,jun_jul,1, 14:48:03,after,1,satellite,DU,female,sat2,subadult,0,0,MA,1,1,2,1
916,06/12/2016,jun_jul,1, 14:58:03,after,1,satellite,MA,female,sat2,subadult,0,0,DU,1,1,1,1
916,06/12/2016,jun_jul,1, 15:08:03,none,1,satellite,ME,female,sat2,subadult,2,2,CL,3,0,2,1
916,06/12/2016,jun_jul,1, 15:18:03,none,1,satellite,PE,female,sat2,subadult,0,0,multiple,1,2,4,1
916,06/12/2016,jun_jul,1, 15:38:03,none,1,satellite,ME,female,sat2,subadult,0,0,DU,1,1,4,1
1231,06/13/2016,jun_jul,1, 05:58:02,none,2,satellite,FY,female,sat1,adult,2,2,PA,7,0,0,1
1231,06/13/2016,jun_jul,1, 06:18:02,none,2,center,PA,female,sat1,adult,2,1,FY,5,0,1,1
1231,06/13/2016,jun_jul,1, 06:28:02,none,2,satellite,FY,female,sat1,adult,2,2,none,,0,0,1
1231,06/13/2016,jun_jul,1, 06:48:02,before,2,center,PA,female,sat1,adult,2,1,FY,10,0,0,1
1231,06/13/2016,jun_jul,1, 06:58:02,before,2,satellite,FY,female,sat1,adult,1,1,PA,14,0,0,1
1231,06/13/2016,jun_jul,1, 07:18:02,after,1,center,PA,female,sat1,adult,2,1,FY,1,1,1,1
1231,06/13/2016,jun_jul,1, 07:38:02,none,2,satellite,FY,female,sat1,adult,1,1,PA,12,0,0,1
1231,06/13/2016,jun_jul,1, 07:48:02,none,2,center,PA,female,sat1,adult,2,1,none,,0,0,1
1231,06/13/2016,jun_jul,1, 07:58:02,none,2,satellite,FY,female,sat1,adult,0,0,PA,2,0,1,1
916,06/13/2016,jun_jul,1, 08:59:44,none,1,satellite,TR,female,sat3,adult,0,0,PO,4,0,2,1
916,06/13/2016,jun_jul,1, 09:09:44,none,1,satellite,PP,female,sat3,adult,2,2,TR,5,0,1,1
916,06/13/2016,jun_jul,1, 09:19:44,none,1,satellite,RK,female,sat3,adult,2,2,TR,4,0,1,1
916,06/13/2016,jun_jul,1, 09:39:44,none,1,satellite,TR,female,sat3,adult,1,1,PP,4,0,1,1
916,06/13/2016,jun_jul,1, 09:49:44,none,1,satellite,RK,female,sat3,adult,1,1,PP,5,0,1,1
916,06/13/2016,jun_jul,1, 10:09:44,before,1,satellite,TR,female,sat3,adult,2,2,PO,3,0,2,1
916,06/13/2016,jun_jul,1, 10:19:44,before,1,satellite,PP,female,sat3,adult,2,2,RK,3,0,1,1
916,06/13/2016,jun_jul,1, 10:39:44,after,1,satellite,RK,female,sat3,adult,1,1,PP,8,0,0,1
916,06/13/2016,jun_jul,1, 15:57:52,none,1,satellite,DU,female,sat2,subadult,2,2,ME,4,0,1,1
916,06/13/2016,jun_jul,1, 16:07:52,before,1,satellite,ME,female,sat2,subadult,2,2,PE,0,1,3,1
916,06/13/2016,jun_jul,1, 16:17:52,before,1,satellite,PE,female,sat2,subadult,2,2,multiple,3,0,3,1
916,06/13/2016,jun_jul,1, 16:37:52,after,1,satellite,MA,female,sat2,subadult,2,2,multiple,5,0,3,1
916,06/13/2016,jun_jul,1, 16:47:52,after,1,satellite,DU,female,sat2,subadult,2,2,multiple,4,0,2,1
916,06/13/2016,jun_jul,1, 16:57:52,after,1,satellite,ME,female,sat2,subadult,2,2,multiple,4,0,2,1
916,06/13/2016,jun_jul,1, 17:07:52,none,1,satellite,PE,female,sat2,subadult,0,0,CL,3,0,3,1
916,06/13/2016,jun_jul,1, 17:27:52,none,1,satellite,MA,female,sat2,subadult,0,0,PE,2,0,4,1
916,06/13/2016,jun_jul,1, 17:37:52,none,1,satellite,DU,female,sat2,subadult,0,0,MA,1,1,4,1
916,06/13/2016,jun_jul,1, 17:47:52,none,1,satellite,ME,female,sat2,subadult,1,1,CL,2,0,3,1
916,06/14/2016,jun_jul,1, 06:02:52,none,1,satellite,DU,female,sat2,subadult,0,0,MA,4,0,1,1
916,06/14/2016,jun_jul,1, 06:12:52,none,1,satellite,MA,female,sat2,subadult,2,2,CL,2,0,1,1
916,06/14/2016,jun_jul,1, 06:22:52,none,1,satellite,ME,female,sat2,subadult,2,2,multiple,4,0,2,1
916,06/14/2016,jun_jul,1, 06:32:52,before,2,center,PE,female,sat2,subadult,4,2,MA,5,0,1,1
916,06/14/2016,jun_jul,1, 06:52:52,before,2,satellite,ME,female,sat2,subadult,2,2,DU,6,0,0,1
916,06/14/2016,jun_jul,1, 07:02:52,after,2,satellite,PE,female,sat2,subadult,2,2,CL,4,0,2,1
916,06/14/2016,jun_jul,1, 07:22:52,after,1,center,DU,female,sat2,subadult,1,1,MA,3,0,1,1
916,06/14/2016,jun_jul,1, 07:32:52,none,1,center,PE,female,sat2,subadult,2,1,DU,2,0,1,1
916,06/14/2016,jun_jul,1, 07:52:52,none,1,center,MA,female,sat2,subadult,1,1,ME,5,0,1,1
916,06/14/2016,jun_jul,1, 14:10:45,before,1,satellite,PP,female,sat3,adult,2,2,RK,2,0,1,1
916,06/14/2016,jun_jul,1, 14:20:45,before,1,satellite,RK,female,sat3,adult,1,1,PP,4,0,1,1
916,06/14/2016,jun_jul,1, 14:30:45,after,1,satellite,TR,female,sat3,adult,2,2,PO,3,0,3,1
916,06/14/2016,jun_jul,1, 14:50:45,after,1,satellite,RK,female,sat3,adult,2,2,TR,3,0,2,1
916,06/14/2016,jun_jul,1, 15:00:45,none,1,satellite,TR,female,sat3,adult,2,2,PP,5,0,1,1
916,06/14/2016,jun_jul,1, 15:20:45,none,1,satellite,PP,female,sat3,adult,1,1,TR,2,0,2,1
916,06/14/2016,jun_jul,1, 15:30:45,none,1,satellite,RK,female,sat3,adult,2,2,PP,3,0,1,1
916,06/14/2016,jun_jul,1, 15:40:45,none,1,satellite,TR,female,sat3,adult,2,2,RK,7,0,0,1
916,06/14/2016,jun_jul,1, 16:08:12,before,1,satellite,FY,female,sat1,adult,1,1,PA,6,0,0,1
916,06/14/2016,jun_jul,1, 16:18:12,before,1,satellite,PA,female,sat1,adult,1,1,FY,3,0,1,1
916,06/14/2016,jun_jul,1, 16:38:12,after,1,satellite,PA,female,sat1,adult,2,2,FY,3,0,1,1
916,06/14/2016,jun_jul,1, 16:58:12,after,1,satellite,FY,female,sat1,adult,2,2,PA,1,1,1,1
916,06/14/2016,jun_jul,1, 17:08:12,none,1,satellite,PA,female,sat1,adult,2,2,FY,4,0,1,1
916,06/14/2016,jun_jul,1, 17:28:12,none,1,satellite,FY,female,sat1,adult,1,1,PA,7,0,0,1
916,06/14/2016,jun_jul,1, 17:38:12,none,1,satellite,PA,female,sat1,adult,2,2,FY,6,0,0,1
1231,06/15/2016,jun_jul,1, 08:59:50,none,1,satellite,MA,female,sat2,subadult,0,0,ME,3,0,3,1
1231,06/15/2016,jun_jul,1, 09:09:50,none,1,satellite,ME,female,sat2,subadult,2,2,DU,4,0,2,1
1231,06/15/2016,jun_jul,1, 09:19:50,none,1,satellite,PE,female,sat2,subadult,1,1,CL,3,0,3,1
1231,06/15/2016,jun_jul,1, 09:29:50,none,1,satellite,MA,female,sat2,subadult,2,2,multiple,3,0,3,1
1231,06/15/2016,jun_jul,1, 09:49:50,none,1,satellite,DU,female,sat2,subadult,2,2,MA,5,0,1,1
1231,06/15/2016,jun_jul,1, 09:59:50,none,1,satellite,ME,female,sat2,subadult,2,2,CL,6,0,0,1
1231,06/15/2016,jun_jul,1, 10:09:50,before,1,satellite,PE,female,sat2,subadult,1,1,ME,5,0,1,1
1231,06/15/2016,jun_jul,1, 10:19:50,before,1,satellite,MA,female,sat2,subadult,2,2,PE,0,2,3,1
1231,06/15/2016,jun_jul,1, 10:39:50,after,1,satellite,DU,female,sat2,subadult,1,1,MA,2,0,1,1
1231,06/15/2016,jun_jul,1, 10:49:50,after,1,satellite,ME,female,sat2,subadult,2,2,DU,5,0,1,1
916,06/15/2016,jun_jul,1, 14:10:09,before,1,satellite,FY,female,sat1,adult,1,1,PA,8,0,0,1
916,06/15/2016,jun_jul,1, 14:20:09,before,1,satellite,PA,female,sat1,adult,2,2,FY,4,0,1,1
916,06/15/2016,jun_jul,1, 14:40:09,after,1,satellite,FY,female,sat1,adult,2,2,PA,4,0,1,1
916,06/15/2016,jun_jul,1, 14:50:09,after,1,satellite,PA,female,sat1,adult,2,2,FY,4,0,1,1
916,06/15/2016,jun_jul,1, 15:10:09,none,1,satellite,FY,female,sat1,adult,1,1,PA,7,0,0,1
916,06/15/2016,jun_jul,1, 15:20:09,none,1,satellite,PA,female,sat1,adult,2,2,FY,6,0,0,1
916,06/15/2016,jun_jul,1, 15:40:09,none,1,satellite,FY,female,sat1,adult,2,2,PA,5,0,1,1
916,06/15/2016,jun_jul,1, 15:50:09,none,1,satellite,PA,female,sat1,adult,2,2,FY,6,0,0,1
1231,06/15/2016,jun_jul,1, 15:55:40,none,2,center,PP,female,sat3,adult,2,1,PO,15,0,0,1
1231,06/15/2016,jun_jul,1, 16:05:40,before,2,satellite,RK,female,sat3,adult,1,1,none,,0,0,1
1231,06/15/2016,jun_jul,1, 16:15:40,before,2,center,TR,female,sat3,adult,2,1,RK,10,0,0,1
1231,06/15/2016,jun_jul,1, 16:35:40,after,2,satellite,PP,female,sat3,adult,1,1,PO,3,0,1,1
1231,06/15/2016,jun_jul,1, 16:45:40,after,2,satellite,RK,female,sat3,adult,1,1,none,,0,0,1
1231,06/15/2016,jun_jul,1, 16:55:40,after,2,center,TR,female,sat3,adult,2,1,PP,6,0,0,1
1231,06/15/2016,jun_jul,1, 17:15:40,none,2,center,PP,female,sat3,adult,2,1,RK,8,0,0,1
1231,06/15/2016,jun_jul,1, 17:25:40,none,2,center,RK,female,sat3,adult,3,2,PP,11,0,0,1
1231,06/15/2016,jun_jul,1, 17:35:40,none,2,satellite,TR,female,sat3,adult,2,2,none,,0,0,1
916,06/16/2016,jun_jul,1, 06:06:09,none,2,center,PP,female,sat3,adult,2,1,PO,11,0,0,1
916,06/16/2016,jun_jul,1, 06:16:09,none,2,satellite,RK,female,sat3,adult,2,2,TR,4,0,1,1
916,06/16/2016,jun_jul,1, 06:36:09,before,2,satellite,TR,female,sat3,adult,2,2,RK,2,0,1,1
916,06/16/2016,jun_jul,1, 06:46:09,before,2,center,PP,female,sat3,adult,4,2,none,,0,0,1
916,06/16/2016,jun_jul,1, 06:56:09,before,2,satellite,RK,female,sat3,adult,2,2,TR,2,0,1,1
916,06/16/2016,jun_jul,1, 07:06:09,after,1,satellite,TR,female,sat3,adult,2,2,PO,1,1,2,1
916,06/16/2016,jun_jul,1, 07:26:09,after,1,satellite,PP,female,sat3,adult,2,2,RK,4,0,1,1
916,06/16/2016,jun_jul,1, 07:36:09,none,1,satellite,RK,female,sat3,adult,2,2,PP,5,0,1,1
916,06/16/2016,jun_jul,1, 07:46:09,none,1,satellite,TR,female,sat3,adult,2,2,RK,3,0,1,1
916,06/16/2016,jun_jul,1, 07:56:09,none,1,satellite,TR,female,sat3,adult,2,2,RK,4,0,1,1
1231,06/16/2016,jun_jul,1, 09:06:54,none,2,center,PA,female,sat1,adult,2,1,FY,8,0,0,1
1231,06/16/2016,jun_jul,1, 09:16:54,none,2,satellite,FY,female,sat1,adult,1,1,none,,0,0,1
1231,06/16/2016,jun_jul,1, 09:36:54,none,2,center,PA,female,sat1,adult,1,1,FY,5,0,1,1
1231,06/16/2016,jun_jul,1, 09:46:54,none,2,center,FY,female,sat1,adult,2,1,PA,5,0,1,1
1231,06/16/2016,jun_jul,1, 10:06:54,before,2,center,PA,female,sat1,adult,1,1,FY,6,0,0,1
1231,06/16/2016,jun_jul,1, 10:16:54,before,2,center,FY,female,sat1,adult,1,1,PA,5,0,1,1
1231,06/16/2016,jun_jul,1, 10:36:54,after,2,center,PA,female,sat1,adult,2,1,FY,7,0,0,1
1231,06/16/2016,jun_jul,1, 10:46:54,after,2,center,FY,female,sat1,adult,2,1,none,,0,0,1
1231,06/16/2016,jun_jul,1, 10:56:54,after,2,center,PA,female,sat1,adult,2,1,FY,10,0,0,1
916,06/16/2016,jun_jul,1, 13:11:57,none,1,satellite,DU,female,sat2,subadult,1,1,multiple,4,0,2,1
916,06/16/2016,jun_jul,1, 13:21:57,none,1,satellite,MA,female,sat2,subadult,0,0,DU,4,0,2,1
916,06/16/2016,jun_jul,1, 13:31:57,none,1,satellite,ME,female,sat2,subadult,2,2,PE,0,1,3,1
916,06/16/2016,jun_jul,1, 13:41:57,none,1,satellite,PE,female,sat2,subadult,1,1,DU,2,0,2,1
916,06/16/2016,jun_jul,1, 14:01:57,before,1,satellite,DU,female,sat2,subadult,2,2,ME,2,0,3,1
916,06/16/2016,jun_jul,1, 14:11:57,before,1,satellite,MA,female,sat2,subadult,0,0,multiple,6,0,0,1
916,06/16/2016,jun_jul,1, 14:21:57,before,1,satellite,ME,female,sat2,subadult,1,1,DU,3,0,1,1
916,06/16/2016,jun_jul,1, 14:31:57,after,1,satellite,PE,female,sat2,subadult,2,2,multiple,3,0,2,1
916,06/17/2016,jun_jul,1, 06:13:22,none,2,satellite,FY,female,sat1,adult,1,1,none,,0,0,1
916,06/17/2016,jun_jul,1, 06:23:22,none,2,center,PA,female,sat1,adult,2,1,FY,5,0,1,1
916,06/17/2016,jun_jul,1, 06:43:22,before,2,center,FY,female,sat1,adult,1,1,none,,0,0,1
916,06/17/2016,jun_jul,1, 06:53:22,before,2,satellite,PA,female,sat1,adult,2,2,none,,0,0,1
916,06/17/2016,jun_jul,1, 07:13:22,after,2,center,FY,female,sat1,adult,1,1,PA,11,0,0,1
916,06/17/2016,jun_jul,1, 07:23:22,after,2,center,PA,female,sat1,adult,1,1,none,,0,0,1
916,06/17/2016,jun_jul,1, 07:43:22,none,2,center,FY,female,sat1,adult,2,1,PA,11,0,0,1
916,06/17/2016,jun_jul,1, 07:53:22,none,2,center,PA,female,sat1,adult,1,1,FY,8,0,0,1
1231,06/17/2016,jun_jul,1, 09:14:47,none,1,satellite,PP,female,sat3,adult,2,2,TR,4,0,2,1
1231,06/17/2016,jun_jul,1, 09:24:47,none,1,satellite,TR,female,sat3,adult,2,2,PO,4,0,1,1
1231,06/17/2016,jun_jul,1, 09:34:47,none,1,satellite,RK,female,sat3,adult,2,2,TR,5,0,1,1
916,06/17/2016,jun_jul,1, 11:13:31,none,1,satellite,TR,female,sat3,adult,2,2,PO,8,0,0,1
916,06/17/2016,jun_jul,1, 11:23:31,none,1,satellite,PP,female,sat3,adult,2,2,RK,4,0,3,1
916,06/17/2016,jun_jul,1, 11:33:31,none,1,satellite,RK,female,sat3,adult,2,2,PP,2,0,2,1
916,06/17/2016,jun_jul,1, 11:43:31,none,1,satellite,TR,female,sat3,adult,2,2,RK,5,0,1,1
916,06/18/2016,jun_jul,1, 13:36:30,none,1,satellite,PP,female,sat3,adult,2,2,TR,0,1,2,1
916,06/18/2016,jun_jul,1, 13:46:30,none,1,satellite,RK,female,sat3,adult,2,2,PP,6,0,0,1
916,06/18/2016,jun_jul,1, 13:56:30,none,1,satellite,TR,female,sat3,adult,2,2,RK,2,0,1,1
916,06/18/2016,jun_jul,1, 14:26:30,before,1,satellite,PP,female,sat3,adult,2,2,PO,1,1,3,1
916,06/18/2016,jun_jul,1, 14:36:30,after,1,satellite,RK,female,sat3,adult,1,1,TR,4,0,2,1
916,06/18/2016,jun_jul,1, 14:46:30,after,1,satellite,TR,female,sat3,adult,2,2,PO,5,0,1,1
1231,06/18/2016,jun_jul,1, 15:09:10,none,1,satellite,FY,female,sat1,adult,1,1,PA,5,0,1,1
916,06/18/2016,jun_jul,1, 15:16:30,none,1,satellite,RK,female,sat3,adult,2,2,TR,4,0,1,1
1231,06/18/2016,jun_jul,1, 15:29:10,none,1,satellite,PA,female,sat1,adult,2,2,FY,7,0,0,1
1231,06/18/2016,jun_jul,1, 15:39:10,none,1,satellite,FY,female,sat1,adult,1,1,PA,12,0,0,1
1231,06/18/2016,jun_jul,1, 15:59:10,none,1,satellite,PA,female,sat1,adult,2,2,FY,6,0,0,1
1231,06/18/2016,jun_jul,1, 16:09:10,before,1,satellite,FY,female,sat1,adult,2,2,PA,6,0,0,1
1231,06/18/2016,jun_jul,1, 16:29:10,before,1,satellite,PA,female,sat1,adult,2,2,FY,7,0,0,1
1231,06/18/2016,jun_jul,1, 16:39:10,after,1,satellite,FY,female,sat1,adult,2,2,PA,5,0,1,1
1231,06/18/2016,jun_jul,1, 16:59:10,after,1,satellite,PA,female,sat1,adult,2,2,FY,8,0,0,1
1231,06/19/2016,jun_jul,1, 09:41:09,none,1,satellite,PE,female,sat2,subadult,2,2,ME,2,0,1,1
1231,06/19/2016,jun_jul,1, 10:01:09,before,1,satellite,ME,female,sat2,subadult,2,2,CL,5,0,1,1
1231,06/19/2016,jun_jul,1, 10:11:09,before,1,satellite,MA,female,sat2,subadult,1,1,ME,3,0,2,1
1231,06/19/2016,jun_jul,1, 10:21:09,before,1,satellite,DU,female,sat2,subadult,2,2,MA,2,0,1,1
1231,06/19/2016,jun_jul,1, 10:31:09,after,1,satellite,PE,female,sat2,subadult,2,2,DU,2,0,2,1
1231,06/19/2016,jun_jul,1, 10:51:09,after,1,satellite,ME,female,sat2,subadult,2,2,PE,3,0,1,1
1231,06/19/2016,jun_jul,1, 11:11:09,none,1,satellite,DU,female,sat2,subadult,1,1,ME,2,0,2,1
1231,06/19/2016,jun_jul,1, 11:21:09,none,1,satellite,PE,female,sat2,subadult,2,2,ME,5,0,1,1
916,06/19/2016,jun_jul,1, 14:15:06,before,1,satellite,FY,female,sat1,adult,1,1,PA,7,0,0,1
916,06/19/2016,jun_jul,1, 14:25:06,before,1,satellite,PA,female,sat1,adult,2,2,FY,4,0,1,1
916,06/19/2016,jun_jul,1, 14:45:06,after,1,satellite,FY,female,sat1,adult,2,2,PA,3,0,1,1
916,06/19/2016,jun_jul,1, 14:55:06,after,1,satellite,PA,female,sat1,adult,2,2,FY,7,0,0,1
916,06/19/2016,jun_jul,1, 15:15:06,none,1,satellite,FY,female,sat1,adult,2,2,PA,5,0,1,1
916,06/19/2016,jun_jul,1, 15:25:06,none,1,satellite,PA,female,sat1,adult,2,2,FY,4,0,1,1
916,06/19/2016,jun_jul,1, 15:45:06,none,1,satellite,FY,female,sat1,adult,2,2,PA,7,0,0,1
1231,06/19/2016,jun_jul,1, 16:07:24,before,2,center,PP,female,sat3,adult,1,1,TR,4,0,1,1
1231,06/19/2016,jun_jul,1, 16:17:24,before,2,center,TR,female,sat3,adult,2,1,PP,5,0,1,1
1231,06/19/2016,jun_jul,1, 16:27:24,before,2,satellite,RK,female,sat3,adult,2,2,none,,0,0,1
1231,06/19/2016,jun_jul,1, 16:47:24,after,2,center,PP,female,sat3,adult,2,1,RK,4,0,1,1
1231,06/19/2016,jun_jul,1, 16:57:24,after,2,satellite,TR,female,sat3,adult,0,0,PP,15,0,0,1
1231,06/19/2016,jun_jul,1, 17:07:24,none,2,satellite,RK,female,sat3,adult,2,2,TR,2,0,1,1
1231,06/19/2016,jun_jul,1, 17:27:24,none,2,center,PP,female,sat3,adult,2,1,PO,8,0,0,1
1231,06/19/2016,jun_jul,1, 17:37:24,none,2,satellite,TR,female,sat3,adult,2,2,none,,0,0,1
1231,06/19/2016,jun_jul,1, 17:47:24,none,2,center,RK,female,sat3,adult,3,2,PP,9,0,0,1
916,06/20/2016,jun_jul,1, 06:07:53,none,2,center,PP,female,sat3,adult,2,1,PO,7,0,0,1
916,06/20/2016,jun_jul,1, 06:17:53,none,2,satellite,RK,female,sat3,adult,2,2,none,,0,0,1
916,06/20/2016,jun_jul,1, 06:27:53,none,2,center,TR,female,sat3,adult,3,2,multiple,7,0,0,1
916,06/20/2016,jun_jul,1, 06:47:53,before,2,center,PP,female,sat3,adult,2,1,TR,6,0,0,1
916,06/20/2016,jun_jul,1, 06:57:53,before,2,satellite,RK,female,sat3,adult,2,2,none,,0,0,1
916,06/20/2016,jun_jul,1, 07:07:53,after,2,center,TR,female,sat3,adult,3,2,PP,6,0,0,1
916,06/20/2016,jun_jul,1, 07:27:53,after,2,satellite,PP,female,sat3,adult,1,1,RK,3,0,1,1
916,06/20/2016,jun_jul,1, 07:37:53,none,2,satellite,RK,female,sat3,adult,1,1,none,,0,0,1
916,06/20/2016,jun_jul,1, 07:47:53,none,2,center,TR,female,sat3,adult,1,1,PO,11,0,0,1
1231,06/20/2016,jun_jul,1, 09:00:44,none,1,satellite,FY,female,sat1,adult,2,2,PA,6,0,0,1
1231,06/20/2016,jun_jul,1, 09:20:44,none,1,satellite,PA,female,sat1,adult,2,2,FY,8,0,0,1
1231,06/20/2016,jun_jul,1, 09:30:44,none,1,satellite,FY,female,sat1,adult,1,1,PA,13,0,0,1
1231,06/20/2016,jun_jul,1, 09:50:44,none,1,satellite,PA,female,sat1,adult,2,2,FY,6,0,0,1
1231,06/20/2016,jun_jul,1, 10:00:44,before,1,satellite,FY,female,sat1,adult,1,1,PA,9,0,0,1
1231,06/20/2016,jun_jul,1, 10:20:44,before,1,satellite,PA,female,sat1,adult,2,2,FY,3,0,1,1
1231,06/20/2016,jun_jul,1, 10:30:44,after,1,satellite,FY,female,sat1,adult,1,1,PA,9,0,0,1
1231,06/20/2016,jun_jul,1, 10:50:44,after,1,satellite,PA,female,sat1,adult,2,2,FY,6,0,,1
916,06/20/2016,jun_jul,1, 13:49:02,none,1,satellite,PE,female,sat2,subadult,2,2,ME,4,0,2,1
916,06/20/2016,jun_jul,1, 14:09:02,before,1,satellite,DU,female,sat2,subadult,2,2,CL,8,0,0,1
916,06/20/2016,jun_jul,1, 14:19:02,before,1,satellite,MA,female,sat2,subadult,2,2,ME,7,0,0,1
916,06/20/2016,jun_jul,1, 14:29:02,before,1,satellite,ME,female,sat2,subadult,2,2,multiple,8,0,0,1
916,06/20/2016,jun_jul,1, 14:39:02,after,1,satellite,PE,female,sat2,subadult,2,2,ME,7,0,0,1
916,06/20/2016,jun_jul,1, 14:59:02,after,1,satellite,DU,female,sat2,subadult,1,1,multiple,2,0,4,1
